Dataset,Package,File,"Number of errors"
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Armenian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Avestan.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Balinese.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Bamum.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Bassa_Vah.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Batak.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Bengali.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Bhaiksuki.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Bopomofo.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Brahmi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Braille.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Buginese.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Buhid.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Canadian_Aboriginal.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Carian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Caucasian_Albanian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Chakma.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Cham.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Cherokee.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Chorasmian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Common.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Coptic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Cuneiform.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Cypriot.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Cypro_Minoan.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Cyrillic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Deseret.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Devanagari.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Dives_Akuru.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Dogra.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Duployan.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Egyptian_Hieroglyphs.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Elbasan.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Elymaic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Ethiopic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Georgian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Glagolitic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Gothic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Grantha.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Greek.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Gujarati.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Gunjala_Gondi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Gurmukhi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Han.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Hangul.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Hanifi_Rohingya.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Hanunoo.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Hatran.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Hebrew.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Hiragana.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Imperial_Aramaic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Inherited.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Inscriptional_Pahlavi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Inscriptional_Parthian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Javanese.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Kaithi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Kannada.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Katakana.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Kayah_Li.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Kharoshthi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Khitan_Small_Script.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Khmer.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Khojki.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Khudawadi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Lao.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Latin.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Lepcha.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Limbu.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Linear_A.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Linear_B.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Lisu.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Lycian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Lydian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mahajani.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Makasar.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Malayalam.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mandaic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Manichaean.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Marchen.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Masaram_Gondi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Medefaidrin.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Meetei_Mayek.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mende_Kikakui.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Meroitic_Cursive.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Meroitic_Hieroglyphs.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Miao.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Modi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mongolian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Mro.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Multani.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Myanmar.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nabataean.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nandinagari.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/New_Tai_Lue.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Newa.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nko.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nushu.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Nyiakeng_Puachue_Hmong.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Ogham.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Ol_Chiki.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Hungarian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Italic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_North_Arabian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Permic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Persian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Sogdian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_South_Arabian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Turkic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Old_Uyghur.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Oriya.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Osage.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Osmanya.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Pahawh_Hmong.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Palmyrene.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Pau_Cin_Hau.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Phags_Pa.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Phoenician.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Psalter_Pahlavi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Rejang.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Runic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Samaritan.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Saurashtra.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sharada.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Shavian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Siddham.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/SignWriting.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sinhala.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sogdian.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sora_Sompeng.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Soyombo.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Sundanese.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Syloti_Nagri.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Syriac.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tagalog.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tagbanwa.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tai_Le.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tai_Tham.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tai_Viet.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Takri.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tamil.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tangsa.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tangut.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Telugu.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Thaana.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Thai.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tibetan.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tifinagh.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Tirhuta.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Toto.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Ugaritic.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Vai.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Vithkuqi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Wancho.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Warang_Citi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Yezidi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Yi.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,Script_Extensions/Zanabazar_Square.ts,1
top1k-untyped-with-typed-deps,regenerate-unicode-properties,build.ts,0
top1k-untyped-with-typed-deps,regenerate-unicode-properties,index.ts,0
top1k-untyped-with-typed-deps,regenerate-unicode-properties,unicode-version.ts,0
top1k-untyped-with-typed-deps,request-promise-core,configure/request-next.ts,1
top1k-untyped-with-typed-deps,request-promise-core,configure/request2.ts,1
top1k-untyped-with-typed-deps,request-promise-core,errors.ts,0
top1k-untyped-with-typed-deps,request-promise-core,gulpfile.ts,5
top1k-untyped-with-typed-deps,request-promise-core,lib/errors.ts,0
top1k-untyped-with-typed-deps,request-promise-core,lib/plumbing.ts,22
top1k-untyped-with-typed-deps,shallow-clone,index.ts,6
top1k-untyped-with-typed-deps,side-channel,index.ts,4
top1k-untyped-with-typed-deps,snapdragon-util,gulpfile.ts,0
top1k-untyped-with-typed-deps,snapdragon-util,index.ts,86
top1k-untyped-with-typed-deps,source-map-resolve,index.ts,4
top1k-untyped-with-typed-deps,stream-browserify,index.ts,15
top1k-untyped-with-typed-deps,string.prototype.trimend,auto.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimend,implementation.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimend,index.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimend,polyfill.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimend,shim.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimstart,auto.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimstart,implementation.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimstart,index.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimstart,polyfill.ts,0
top1k-untyped-with-typed-deps,string.prototype.trimstart,shim.ts,0
top1k-untyped-with-typed-deps,timers-browserify,example/enroll/js/browserify.ts,55
top1k-untyped-with-typed-deps,timers-browserify,example/enroll/js/main.ts,2
top1k-untyped-with-typed-deps,timers-browserify,example/enroll/server.ts,3
top1k-untyped-with-typed-deps,timers-browserify,main.ts,4
top1k-untyped-with-typed-deps,to-object-path,example.ts,2
top1k-untyped-with-typed-deps,to-object-path,index.ts,3
top1k-untyped-with-typed-deps,union-value,index.ts,1
top1k-untyped-with-typed-deps,unique-slug,.commitlintrc.ts,0
top1k-untyped-with-typed-deps,unique-slug,.eslintrc.ts,0
top1k-untyped-with-typed-deps,unique-slug,lib/index.ts,0
top1k-untyped-with-typed-deps-es6,@npmcli_move-file,.commitlintrc.ts,0
top1k-untyped-with-typed-deps-es6,@npmcli_move-file,.eslintrc.ts,0
top1k-untyped-with-typed-deps-es6,@npmcli_move-file,lib/index.ts,7
top1k-untyped-with-typed-deps-es6,array-includes,auto.ts,0
top1k-untyped-with-typed-deps-es6,array-includes,implementation.ts,5
top1k-untyped-with-typed-deps-es6,array-includes,index.ts,1
top1k-untyped-with-typed-deps-es6,array-includes,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,array-includes,shim.ts,0
top1k-untyped-with-typed-deps-es6,browserify-rsa,index.ts,17
top1k-untyped-with-typed-deps-es6,browserify-zlib,karma.conf.ts,1
top1k-untyped-with-typed-deps-es6,browserify-zlib,src/binding.ts,18
top1k-untyped-with-typed-deps-es6,browserify-zlib,src/index.ts,54
top1k-untyped-with-typed-deps-es6,capture-exit,example.ts,1
top1k-untyped-with-typed-deps-es6,capture-exit,index.ts,3
top1k-untyped-with-typed-deps-es6,capture-exit,process-exit-during-final-exit-subprocess.ts,1
top1k-untyped-with-typed-deps-es6,create-ecdh,browser.ts,21
top1k-untyped-with-typed-deps-es6,create-ecdh,index.ts,0
top1k-untyped-with-typed-deps-es6,des.js,lib/des/cbc.ts,4
top1k-untyped-with-typed-deps-es6,des.js,lib/des/cipher.ts,1
top1k-untyped-with-typed-deps-es6,des.js,lib/des/des.ts,7
top1k-untyped-with-typed-deps-es6,des.js,lib/des/ede.ts,7
top1k-untyped-with-typed-deps-es6,des.js,lib/des/utils.ts,0
top1k-untyped-with-typed-deps-es6,des.js,lib/des.ts,0
top1k-untyped-with-typed-deps-es6,ecc-jsbn,index.ts,7
top1k-untyped-with-typed-deps-es6,ecc-jsbn,lib/ec.ts,37
top1k-untyped-with-typed-deps-es6,ecc-jsbn,lib/sec.ts,5
top1k-untyped-with-typed-deps-es6,esrecurse,esrecurse.ts,8
top1k-untyped-with-typed-deps-es6,esrecurse,gulpfile.babel.ts,8
top1k-untyped-with-typed-deps-es6,for-each,index.ts,5
top1k-untyped-with-typed-deps-es6,fs-write-stream-atomic,index.ts,19
top1k-untyped-with-typed-deps-es6,get-symbol-description,getInferredName.ts,0
top1k-untyped-with-typed-deps-es6,get-symbol-description,index.ts,0
top1k-untyped-with-typed-deps-es6,has-tostringtag,index.ts,0
top1k-untyped-with-typed-deps-es6,has-tostringtag,shams.ts,0
top1k-untyped-with-typed-deps-es6,has-values,index.ts,0
top1k-untyped-with-typed-deps-es6,is-nan,auto.ts,0
top1k-untyped-with-typed-deps-es6,is-nan,implementation.ts,1
top1k-untyped-with-typed-deps-es6,is-nan,index.ts,0
top1k-untyped-with-typed-deps-es6,is-nan,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,is-nan,shim.ts,0
top1k-untyped-with-typed-deps-es6,is-symbol,index.ts,3
top1k-untyped-with-typed-deps-es6,is-weakset,index.ts,3
top1k-untyped-with-typed-deps-es6,jsprim,lib/jsprim-jsv.ts,1
top1k-untyped-with-typed-deps-es6,jsprim,lib/jsprim.ts,16
top1k-untyped-with-typed-deps-es6,levn,lib/cast.ts,16
top1k-untyped-with-typed-deps-es6,levn,lib/index.ts,1
top1k-untyped-with-typed-deps-es6,levn,lib/parse-string.ts,20
top1k-untyped-with-typed-deps-es6,makeerror,lib/makeerror.ts,7
top1k-untyped-with-typed-deps-es6,miller-rabin,lib/mr.ts,22
top1k-untyped-with-typed-deps-es6,mississippi,index.ts,0
top1k-untyped-with-typed-deps-es6,object-is,auto.ts,0
top1k-untyped-with-typed-deps-es6,object-is,implementation.ts,1
top1k-untyped-with-typed-deps-es6,object-is,index.ts,0
top1k-untyped-with-typed-deps-es6,object-is,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,object-is,shim.ts,0
top1k-untyped-with-typed-deps-es6,object.assign,auto.ts,0
top1k-untyped-with-typed-deps-es6,object.assign,browserShim.ts,2
top1k-untyped-with-typed-deps-es6,object.assign,hasSymbols.ts,1
top1k-untyped-with-typed-deps-es6,object.assign,implementation.ts,0
top1k-untyped-with-typed-deps-es6,object.assign,index.ts,1
top1k-untyped-with-typed-deps-es6,object.assign,polyfill.ts,1
top1k-untyped-with-typed-deps-es6,object.assign,shim.ts,0
top1k-untyped-with-typed-deps-es6,object.entries,auto.ts,0
top1k-untyped-with-typed-deps-es6,object.entries,implementation.ts,1
top1k-untyped-with-typed-deps-es6,object.entries,index.ts,0
top1k-untyped-with-typed-deps-es6,object.entries,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,object.entries,shim.ts,0
top1k-untyped-with-typed-deps-es6,object.values,auto.ts,0
top1k-untyped-with-typed-deps-es6,object.values,implementation.ts,1
top1k-untyped-with-typed-deps-es6,object.values,index.ts,0
top1k-untyped-with-typed-deps-es6,object.values,polyfill.ts,0
top1k-untyped-with-typed-deps-es6,object.values,shim.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ASCII.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ASCII_Hex_Digit.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Alphabetic.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Any.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Assigned.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Bidi_Control.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Bidi_Mirrored.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Case_Ignorable.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Cased.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Casefolded.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Casemapped.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Lowercased.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_NFKC_Casefolded.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Titlecased.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Changes_When_Uppercased.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Dash.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Default_Ignorable_Code_Point.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Deprecated.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Diacritic.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Component.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Modifier.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Modifier_Base.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Emoji_Presentation.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Extended_Pictographic.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Extender.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Grapheme_Base.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Grapheme_Extend.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Hex_Digit.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/IDS_Binary_Operator.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/IDS_Trinary_Operator.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ID_Continue.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/ID_Start.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Ideographic.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Join_Control.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Logical_Order_Exception.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Lowercase.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Math.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Noncharacter_Code_Point.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Pattern_Syntax.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Pattern_White_Space.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Quotation_Mark.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Radical.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Regional_Indicator.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Sentence_Terminal.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Soft_Dotted.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Terminal_Punctuation.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Unified_Ideograph.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Uppercase.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/Variation_Selector.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/White_Space.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/XID_Continue.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,Binary_Property/XID_Start.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Cased_Letter.ts,0
top1k-untyped-with-typed-deps-es6,regenerate-unicode-properties,General_Category/Close_Punctuation.ts,0
