Dataset,Package,File,"Lines of code"
top1k-typed-nodeps,stable,stable.min.ts,1
top1k-typed-nodeps,statuses,index.ts,65
top1k-typed-nodeps,statuses,scripts/build.ts,14
top1k-typed-nodeps,statuses,scripts/fetch-apache.ts,20
top1k-typed-nodeps,statuses,scripts/fetch-iana.ts,40
top1k-typed-nodeps,statuses,scripts/fetch-nginx.ts,20
top1k-typed-nodeps,statuses,scripts/fetch-node.ts,20
top1k-typed-nodeps,statuses,scripts/lib/write.ts,20
top1k-typed-nodeps,statuses,scripts/version-history.ts,46
top1k-typed-nodeps,stream-shift,index.ts,15
top1k-typed-nodeps,strict-uri-encode,index.ts,2
top1k-typed-nodeps,strip-bom,index.ts,9
top1k-typed-nodeps,strip-final-newline,index.ts,11
top1k-typed-nodeps,strip-json-comments,benchmark.ts,14
top1k-typed-nodeps,strip-json-comments,index.ts,80
top1k-typed-nodeps,symbol-observable,es/index.ts,15
top1k-typed-nodeps,symbol-observable,es/ponyfill.ts,22
top1k-typed-nodeps,symbol-observable,index.ts,1
top1k-typed-nodeps,symbol-observable,ponyfill.ts,1
top1k-typed-nodeps,symbol-tree,lib/SymbolTree.ts,364
top1k-typed-nodeps,symbol-tree,lib/SymbolTreeNode.ts,35
top1k-typed-nodeps,symbol-tree,lib/TreeIterator.ts,58
top1k-typed-nodeps,symbol-tree,lib/TreePosition.ts,8
top1k-typed-nodeps,tapable,.prettierrc.ts,13
top1k-typed-nodeps,tapable,lib/AsyncParallelBailHook.ts,74
top1k-typed-nodeps,tapable,lib/AsyncParallelHook.ts,26
top1k-typed-nodeps,tapable,lib/AsyncSeriesBailHook.ts,31
top1k-typed-nodeps,tapable,lib/AsyncSeriesHook.ts,26
top1k-typed-nodeps,tapable,lib/AsyncSeriesLoopHook.ts,26
top1k-typed-nodeps,tapable,lib/AsyncSeriesWaterfallHook.ts,36
top1k-typed-nodeps,tapable,lib/Hook.ts,151
top1k-typed-nodeps,tapable,lib/HookCodeFactory.ts,444
top1k-typed-nodeps,tapable,lib/HookMap.ts,47
top1k-typed-nodeps,tapable,lib/MultiHook.ts,41
top1k-typed-nodeps,tapable,lib/SyncBailHook.ts,38
top1k-typed-nodeps,tapable,lib/SyncHook.ts,33
top1k-typed-nodeps,tapable,lib/SyncLoopHook.ts,33
top1k-typed-nodeps,tapable,lib/SyncWaterfallHook.ts,44
top1k-typed-nodeps,tapable,lib/index.ts,14
top1k-typed-nodeps,tapable,lib/util-browser.ts,11
top1k-typed-nodeps,throat,index.ts,136
top1k-typed-nodeps,throat,perf.ts,27
top1k-typed-nodeps,through,index.ts,77
top1k-typed-nodeps,tmpl,lib/tmpl.ts,16
top1k-typed-nodeps,to-fast-properties,index.ts,17
top1k-typed-nodeps,trim-newlines,index.ts,26
top1k-typed-nodeps,tslib,modules/index.ts,55
top1k-typed-nodeps,tslib,tslib.es6.ts,204
top1k-typed-nodeps,tslib,tslib.ts,273
top1k-typed-nodeps,tweetnacl,nacl-fast.ts,2057
top1k-typed-nodeps,tweetnacl,nacl-fast.min.ts,1
top1k-typed-nodeps,tweetnacl,nacl.ts,1012
top1k-typed-nodeps,tweetnacl,nacl.min.ts,1
top1k-typed-nodeps,type,array/ensure.ts,39
top1k-typed-nodeps,type,array/is.ts,21
top1k-typed-nodeps,type,array-length/coerce.ts,8
top1k-typed-nodeps,type,array-length/ensure.ts,13
top1k-typed-nodeps,type,array-like/ensure.ts,12
top1k-typed-nodeps,type,array-like/is.ts,16
top1k-typed-nodeps,type,big-int/coerce.ts,9
top1k-typed-nodeps,type,big-int/ensure.ts,11
top1k-typed-nodeps,type,commitlint.config.ts,21
top1k-typed-nodeps,type,constructor/ensure.ts,12
top1k-typed-nodeps,type,constructor/is.ts,9
top1k-typed-nodeps,type,date/ensure.ts,10
top1k-typed-nodeps,type,date/is.ts,16
top1k-typed-nodeps,type,ensure.ts,46
top1k-typed-nodeps,type,error/ensure.ts,10
top1k-typed-nodeps,type,error/is.ts,27
top1k-typed-nodeps,type,finite/coerce.ts,6
top1k-typed-nodeps,type,finite/ensure.ts,13
top1k-typed-nodeps,type,function/ensure.ts,12
top1k-typed-nodeps,type,function/is.ts,14
top1k-typed-nodeps,type,integer/coerce.ts,8
top1k-typed-nodeps,type,integer/ensure.ts,13
top1k-typed-nodeps,type,iterable/ensure.ts,44
top1k-typed-nodeps,type,iterable/is.ts,26
top1k-typed-nodeps,type,lib/ensure/min.ts,10
top1k-typed-nodeps,type,lib/is-to-string-tag-supported.ts,2
top1k-typed-nodeps,type,lib/resolve-error-message.ts,49
top1k-typed-nodeps,type,lib/resolve-exception.ts,13
top1k-typed-nodeps,type,lib/safe-to-string.ts,9
top1k-typed-nodeps,type,lib/to-short-string.ts,23
top1k-typed-nodeps,type,map/ensure.ts,10
top1k-typed-nodeps,type,map/is.ts,16
top1k-typed-nodeps,type,natural-number/coerce.ts,8
top1k-typed-nodeps,type,natural-number/ensure.ts,18
top1k-typed-nodeps,type,number/coerce.ts,12
top1k-typed-nodeps,type,number/ensure.ts,11
top1k-typed-nodeps,type,object/ensure.ts,10
top1k-typed-nodeps,type,object/is.ts,7
top1k-typed-nodeps,type,plain-function/ensure.ts,12
top1k-typed-nodeps,type,plain-function/is.ts,8
top1k-typed-nodeps,type,plain-object/ensure.ts,60
top1k-typed-nodeps,type,plain-object/is.ts,25
top1k-typed-nodeps,type,promise/ensure.ts,10
top1k-typed-nodeps,type,promise/is.ts,15
top1k-typed-nodeps,type,prototype/is.ts,11
top1k-typed-nodeps,type,reg-exp/ensure.ts,12
top1k-typed-nodeps,type,reg-exp/is.ts,29
top1k-typed-nodeps,type,safe-integer/coerce.ts,10
top1k-typed-nodeps,type,safe-integer/ensure.ts,13
top1k-typed-nodeps,type,set/ensure.ts,10
top1k-typed-nodeps,type,set/is.ts,15
top1k-typed-nodeps,type,string/coerce.ts,17
top1k-typed-nodeps,type,string/ensure.ts,11
top1k-typed-nodeps,type,thenable/ensure.ts,12
top1k-typed-nodeps,type,thenable/is.ts,7
top1k-typed-nodeps,type,time-value/coerce.ts,9
top1k-typed-nodeps,type,time-value/ensure.ts,13
top1k-typed-nodeps,type,value/ensure.ts,10
top1k-typed-nodeps,type,value/is.ts,3
top1k-typed-nodeps,typedarray-to-buffer,index.ts,5
top1k-typed-nodeps,universalify,index.ts,22
top1k-typed-nodeps,urix,index.ts,11
top1k-typed-nodeps,util-deprecate,browser.ts,31
top1k-typed-nodeps,util-deprecate,node.ts,1
top1k-typed-nodeps,utils-merge,index.ts,8
top1k-typed-nodeps,uuid,examples/benchmark/benchmark.ts,67
top1k-typed-nodeps,uuid,examples/benchmark/browser.ts,5
top1k-typed-nodeps,uuid,examples/benchmark/node.ts,4
top1k-typed-nodeps,uuid,examples/browser-esmodules/example.ts,40
top1k-typed-nodeps,uuid,examples/browser-rollup/example-all.ts,45
top1k-typed-nodeps,uuid,examples/browser-rollup/example-v1.ts,6
top1k-typed-nodeps,uuid,examples/browser-rollup/example-v4.ts,6
top1k-typed-nodeps,uuid,examples/browser-rollup/rollup.config.ts,61
top1k-typed-nodeps,uuid,examples/browser-rollup/size-v1.ts,2
top1k-typed-nodeps,uuid,examples/browser-rollup/size-v3.ts,2
top1k-typed-nodeps,uuid,examples/browser-rollup/size-v4.ts,2
top1k-typed-nodeps,uuid,examples/browser-rollup/size-v5.ts,2
top1k-typed-nodeps,uuid,examples/browser-webpack/example-all-require.ts,45
top1k-typed-nodeps,uuid,examples/browser-webpack/example-all.ts,45
top1k-typed-nodeps,uuid,examples/browser-webpack/example-v1.ts,6
top1k-typed-nodeps,uuid,examples/browser-webpack/example-v4.ts,6
top1k-typed-nodeps,uuid,examples/browser-webpack/size-v1.ts,2
top1k-typed-nodeps,uuid,examples/browser-webpack/size-v3.ts,2
top1k-typed-nodeps,uuid,examples/browser-webpack/size-v4.ts,2
top1k-typed-nodeps,uuid,examples/browser-webpack/size-v5.ts,2
top1k-typed-nodeps,uuid,examples/browser-webpack/webpack.config.ts,20
top1k-typed-nodeps,uuid,examples/node-commonjs/example.ts,42
top1k-typed-nodeps,uuid,examples/node-webpack/example-all.ts,20
top1k-typed-nodeps,uuid,examples/node-webpack/example-v1.ts,2
top1k-typed-nodeps,uuid,examples/node-webpack/example-v4.ts,2
top1k-typed-nodeps,uuid,examples/node-webpack/webpack.config.ts,15
top1k-typed-nodeps,uuid,examples/utils/testpage.ts,36
top1k-typed-nodeps,uuid,prettier.config.ts,7
top1k-typed-nodeps,uuid,src/index.ts,9
top1k-typed-nodeps,uuid,src/md5-browser.ts,142
top1k-typed-nodeps,uuid,src/md5.ts,10
top1k-typed-nodeps,uuid,src/native-browser.ts,3
top1k-typed-nodeps,uuid,src/native.ts,2
top1k-typed-nodeps,uuid,src/nil.ts,1
top1k-typed-nodeps,uuid,src/parse.ts,26
top1k-typed-nodeps,uuid,src/regex.ts,1
top1k-typed-nodeps,uuid,src/rng-browser.ts,16
top1k-typed-nodeps,uuid,src/rng.ts,10
top1k-typed-nodeps,uuid,src/sha1-browser.ts,97
top1k-typed-nodeps,uuid,src/sha1.ts,10
top1k-typed-nodeps,uuid,src/stringify.ts,37
top1k-typed-nodeps,uuid,src/uuid-bin.ts,62
top1k-typed-nodeps,uuid,src/v1.ts,62
top1k-typed-nodeps,uuid,src/v3.ts,4
top1k-typed-nodeps,uuid,src/v35.ts,45
top1k-typed-nodeps,uuid,src/v4.ts,21
top1k-typed-nodeps,uuid,src/v5.ts,4
top1k-typed-nodeps,uuid,src/validate.ts,5
top1k-typed-nodeps,uuid,src/version.ts,8
top1k-typed-nodeps,uuid,wdio.conf.ts,127
top1k-typed-nodeps,vary,benchmark/append.ts,44
top1k-typed-nodeps,vary,benchmark/index.ts,24
top1k-typed-nodeps,vary,index.ts,73
top1k-typed-nodeps,webidl-conversions,lib/index.ts,346
top1k-typed-nodeps,webpack-sources,.eslintrc.ts,70
top1k-typed-nodeps,webpack-sources,.prettierrc.ts,15
top1k-typed-nodeps,webpack-sources,lib/CachedSource.ts,243
top1k-typed-nodeps,webpack-sources,lib/CompatSource.ts,52
top1k-typed-nodeps,webpack-sources,lib/ConcatSource.ts,298
top1k-typed-nodeps,webpack-sources,lib/OriginalSource.ts,109
top1k-typed-nodeps,webpack-sources,lib/PrefixSource.ts,90
top1k-typed-nodeps,webpack-sources,lib/RawSource.ts,60
top1k-typed-nodeps,webpack-sources,lib/ReplaceSource.ts,410
top1k-typed-nodeps,webpack-sources,lib/SizeOnlySource.ts,29
top1k-typed-nodeps,webpack-sources,lib/Source.ts,27
top1k-typed-nodeps,webpack-sources,lib/SourceMapSource.ts,212
top1k-typed-nodeps,webpack-sources,lib/helpers/__mocks__/createMappingsSerializer.ts,45
top1k-typed-nodeps,webpack-sources,lib/helpers/createMappingsSerializer.ts,187
top1k-typed-nodeps,webpack-sources,lib/helpers/getFromStreamChunks.ts,121
top1k-typed-nodeps,webpack-sources,lib/helpers/getGeneratedSourceInfo.ts,25
top1k-typed-nodeps,webpack-sources,lib/helpers/getName.ts,7
top1k-typed-nodeps,webpack-sources,lib/helpers/getSource.ts,10
top1k-typed-nodeps,webpack-sources,lib/helpers/readMappings.ts,95
top1k-typed-nodeps,webpack-sources,lib/helpers/splitIntoLines.ts,19
top1k-typed-nodeps,webpack-sources,lib/helpers/splitIntoPotentialTokens.ts,33
top1k-typed-nodeps,webpack-sources,lib/helpers/streamAndGetSourceAndMap.ts,94
top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunks.ts,29
top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,302
top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunksOfRawSource.ts,26
top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,385
top1k-typed-nodeps,webpack-sources,lib/index.ts,23
top1k-typed-nodeps,whatwg-mimetype,lib/mime-type-parameters.ts,56
top1k-typed-nodeps,whatwg-mimetype,lib/mime-type.ts,110
top1k-typed-nodeps,whatwg-mimetype,lib/parser.ts,82
top1k-typed-nodeps,whatwg-mimetype,lib/serializer.ts,19
top1k-typed-nodeps,whatwg-mimetype,lib/utils.ts,45
top1k-typed-nodeps,whatwg-mimetype,scripts/get-latest-platform-tests.ts,23
top1k-typed-nodeps,word-wrap,index.ts,33
top1k-typed-nodeps,ws,bench/parser.benchmark.ts,83
top1k-typed-nodeps,ws,bench/sender.benchmark.ts,40
top1k-typed-nodeps,ws,bench/speed.ts,96
top1k-typed-nodeps,ws,browser.ts,7
top1k-typed-nodeps,ws,examples/express-session-parse/index.ts,58
top1k-typed-nodeps,ws,examples/express-session-parse/public/app.ts,58
top1k-typed-nodeps,ws,examples/server-stats/index.ts,23
top1k-typed-nodeps,ws,examples/ssl.ts,22
top1k-typed-nodeps,ws,index.ts,9
top1k-typed-nodeps,ws,lib/buffer-util.ts,66
top1k-typed-nodeps,ws,lib/constants.ts,11
top1k-typed-nodeps,ws,lib/event-target.ts,132
top1k-typed-nodeps,ws,lib/extension.ts,158
top1k-typed-nodeps,ws,lib/limiter.ts,27
top1k-typed-nodeps,ws,lib/permessage-deflate.ts,309
top1k-typed-nodeps,ws,lib/receiver.ts,423
top1k-typed-nodeps,ws,lib/sender.ts,300
top1k-typed-nodeps,ws,lib/stream.ts,92
top1k-typed-nodeps,ws,lib/subprotocol.ts,42
top1k-typed-nodeps,ws,lib/validation.ts,80
top1k-typed-nodeps,ws,lib/websocket-server.ts,321
top1k-typed-nodeps,ws,lib/websocket.ts,753
top1k-typed-nodeps,xml-name-validator,lib/xml-name-validator.ts,7
top1k-typed-nodeps,xml-name-validator,scripts/benchmark.ts,22
top1k-typed-nodeps,xtend,immutable.ts,14
top1k-typed-nodeps,xtend,mutable.ts,13
top1k-typed-nodeps,yallist,.github/workflows/package-json-repo.ts,14
top1k-typed-nodeps,yallist,iterator.ts,8
top1k-typed-nodeps,yallist,yallist.ts,364
top1k-typed-nodeps,yn,index.ts,23
top1k-typed-nodeps,yn,lenient.ts,86
top1k-typed-nodeps,yocto-queue,index.ts,50
top1k-typed-nodeps-es6,@xtuc_long,index.ts,612
top1k-typed-nodeps-es6,abab,index.ts,7
top1k-typed-nodeps-es6,abab,karma.conf.ts,23
top1k-typed-nodeps-es6,abab,lib/atob.ts,44
top1k-typed-nodeps-es6,abab,lib/btoa.ts,44
top1k-typed-nodeps-es6,abbrev,abbrev.ts,52
top1k-typed-nodeps-es6,acorn-jsx,index.ts,393
top1k-typed-nodeps-es6,acorn-jsx,xhtml.ts,255
top1k-typed-nodeps-es6,ansi-colors,bench/colors.ts,73
top1k-typed-nodeps-es6,ansi-colors,bench/dryrun.ts,39
top1k-typed-nodeps-es6,ansi-colors,bench/index.ts,1
top1k-typed-nodeps-es6,ansi-colors,bench/load-ansi-colors.ts,3
top1k-typed-nodeps-es6,ansi-colors,bench/load-chalk.ts,3
top1k-typed-nodeps-es6,ansi-colors,examples/alias.ts,4
top1k-typed-nodeps-es6,ansi-colors,examples/chained.ts,11
top1k-typed-nodeps-es6,ansi-colors,examples/colors.ts,5
top1k-typed-nodeps-es6,ansi-colors,examples/nested.ts,69
top1k-typed-nodeps-es6,ansi-colors,examples/nesting-bug.ts,12
top1k-typed-nodeps-es6,ansi-colors,examples/ok.ts,3
top1k-typed-nodeps-es6,ansi-colors,examples/readme-examples.ts,38
top1k-typed-nodeps-es6,ansi-colors,examples/screenshot-table.ts,25
top1k-typed-nodeps-es6,ansi-colors,examples/screenshot.ts,22
top1k-typed-nodeps-es6,ansi-colors,examples/styles.ts,21
top1k-typed-nodeps-es6,ansi-colors,examples/theme-custom-fn.ts,28
top1k-typed-nodeps-es6,ansi-colors,examples/theme.ts,46
top1k-typed-nodeps-es6,ansi-colors,examples/theme2.ts,18
top1k-typed-nodeps-es6,ansi-colors,examples/unstyle.ts,6
top1k-typed-nodeps-es6,ansi-colors,index.ts,155
top1k-typed-nodeps-es6,ansi-colors,symbols.ts,64
top1k-typed-nodeps-es6,ansi-regex,fixtures/ansi-codes.ts,203
top1k-typed-nodeps-es6,ansi-regex,fixtures/view-codes.ts,44
top1k-typed-nodeps-es6,ansi-regex,index.ts,7
top1k-typed-nodeps-es6,ansi-styles,index.ts,174
top1k-typed-nodeps-es6,ansi-styles,screenshot.ts,29
top1k-typed-nodeps-es6,arg,index.ts,161
top1k-typed-nodeps-es6,argparse,argparse.ts,2628
top1k-typed-nodeps-es6,argparse,lib/sub.ts,53
top1k-typed-nodeps-es6,argparse,lib/textwrap.ts,194
top1k-typed-nodeps-es6,arr-diff,benchmark/check.ts,14
top1k-typed-nodeps-es6,arr-diff,benchmark/code/arr-diff-3.0.0.ts,18
top1k-typed-nodeps-es6,arr-diff,benchmark/code/arr-diff-4.0.0.ts,2
top1k-typed-nodeps-es6,arr-diff,benchmark/code/array-differ.ts,2
top1k-typed-nodeps-es6,arr-diff,benchmark/code/filter.ts,7
top1k-typed-nodeps-es6,arr-diff,benchmark/code/for-negative.ts,13
top1k-typed-nodeps-es6,arr-diff,benchmark/code/for.ts,13
top1k-typed-nodeps-es6,arr-diff,benchmark/code/forEach.ts,11
top1k-typed-nodeps-es6,arr-diff,benchmark/code/reduce-concat.ts,10
top1k-typed-nodeps-es6,arr-diff,benchmark/code/reduce-push.ts,10
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-arguments.ts,25
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-indexof.ts,14
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-multi-unshift.ts,21
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-multi.ts,21
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-push.ts,13
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-args.ts,24
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-for.ts,17
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-pop-flatten.ts,20
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-pop.ts,19
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-recurse.ts,21
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice.ts,12
top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-unshift.ts,12
top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/long-dupes.ts,2945
top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/long.ts,2760
top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/med-short.ts,1
top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/med.ts,1
top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/short.ts,1
top1k-typed-nodeps-es6,arr-diff,benchmark/index.ts,12
top1k-typed-nodeps-es6,arr-diff,index.ts,33
top1k-typed-nodeps-es6,arr-union,benchmark/check.ts,16
top1k-typed-nodeps-es6,arr-union,benchmark/code/2-1-0.ts,17
top1k-typed-nodeps-es6,arr-union,benchmark/code/array-union.ts,1
top1k-typed-nodeps-es6,arr-union,benchmark/code/concat-apply.ts,5
top1k-typed-nodeps-es6,arr-union,benchmark/code/current.ts,2
top1k-typed-nodeps-es6,arr-union,benchmark/code/for-concat.ts,9
top1k-typed-nodeps-es6,arr-union,benchmark/code/for-each.ts,11
top1k-typed-nodeps-es6,arr-union,benchmark/code/for-in.ts,16
top1k-typed-nodeps-es6,arr-union,benchmark/code/for.ts,11
top1k-typed-nodeps-es6,arr-union,benchmark/code/reduce.ts,8
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-concat-push.ts,13
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-concat.ts,10
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-continue-for.ts,15
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-for-unique.ts,12
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-for.ts,14
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-push-apply.ts,9
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-seen.ts,15
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-while-unique.ts,13
top1k-typed-nodeps-es6,arr-union,benchmark/code/while-while.ts,18
top1k-typed-nodeps-es6,arr-union,benchmark/fixtures/five-arrays.ts,1
top1k-typed-nodeps-es6,arr-union,benchmark/fixtures/ten-arrays.ts,1
top1k-typed-nodeps-es6,arr-union,benchmark/fixtures/two-arrays.ts,1
top1k-typed-nodeps-es6,arr-union,benchmark/index.ts,9
top1k-typed-nodeps-es6,arr-union,index.ts,23
top1k-typed-nodeps-es6,array-union,index.ts,2
top1k-typed-nodeps-es6,array-uniq,index.ts,3
top1k-typed-nodeps-es6,array-unique,benchmark/code/filter.ts,11
top1k-typed-nodeps-es6,array-unique,benchmark/code/for-in.ts,14
top1k-typed-nodeps-es6,array-unique,benchmark/code/linear-search-01.ts,16
top1k-typed-nodeps-es6,array-unique,benchmark/code/set-immutable.ts,2
top1k-typed-nodeps-es6,array-unique,benchmark/code/set.ts,2
top1k-typed-nodeps-es6,array-unique,benchmark/code/while-hash.ts,13
top1k-typed-nodeps-es6,array-unique,benchmark/code/while.ts,12
top1k-typed-nodeps-es6,array-unique,benchmark/fixtures/long.ts,2
top1k-typed-nodeps-es6,array-unique,benchmark/fixtures/med.ts,2
top1k-typed-nodeps-es6,array-unique,benchmark/fixtures/short.ts,2
top1k-typed-nodeps-es6,array-unique,benchmark/index.ts,8
top1k-typed-nodeps-es6,array-unique,benchmark/randomize.ts,24
top1k-typed-nodeps-es6,array-unique,index.ts,28
top1k-typed-nodeps-es6,arrify,index.ts,15
top1k-typed-nodeps-es6,assert-plus,assert.ts,174
top1k-typed-nodeps-es6,astral-regex,index.ts,4
top1k-typed-nodeps-es6,async,dist/async.ts,1870
top1k-typed-nodeps-es6,async,dist/async.min.ts,1
top1k-typed-nodeps-es6,async,docs/v2/scripts/async.ts,1941
top1k-typed-nodeps-es6,async,docs/v2/scripts/jsdoc-custom.ts,112
top1k-typed-nodeps-es6,async,docs/v2/scripts/linenumber.ts,22
top1k-typed-nodeps-es6,async,docs/v2/scripts/prettify/lang-css.ts,2
top1k-typed-nodeps-es6,async,docs/v2/scripts/prettify/prettify.ts,28
top1k-typed-nodeps-es6,async,docs/v3/scripts/async.ts,1870
top1k-typed-nodeps-es6,async,docs/v3/scripts/jsdoc-custom.ts,112
top1k-typed-nodeps-es6,async,docs/v3/scripts/linenumber.ts,22
top1k-typed-nodeps-es6,async,docs/v3/scripts/prettify/lang-css.ts,2
top1k-typed-nodeps-es6,async,docs/v3/scripts/prettify/prettify.ts,28
top1k-typed-nodeps-es6,async,index.ts,1
top1k-typed-nodeps-es6,async,karma.conf.ts,30
top1k-typed-nodeps-es6,async,lib/apply.ts,3
top1k-typed-nodeps-es6,async,lib/applyEach.ts,3
top1k-typed-nodeps-es6,async,lib/applyEachSeries.ts,3
top1k-typed-nodeps-es6,async,lib/asyncify.ts,39
top1k-typed-nodeps-es6,async,lib/auto.ts,146
top1k-typed-nodeps-es6,async,lib/autoInject.ts,75
top1k-typed-nodeps-es6,async,lib/cargo.ts,4
top1k-typed-nodeps-es6,async,lib/cargoQueue.ts,4
top1k-typed-nodeps-es6,async,lib/compose.ts,4
top1k-typed-nodeps-es6,async,lib/concat.ts,6
top1k-typed-nodeps-es6,async,lib/concatLimit.ts,21
top1k-typed-nodeps-es6,async,lib/concatSeries.ts,6
top1k-typed-nodeps-es6,async,lib/constant.ts,6
top1k-typed-nodeps-es6,async,lib/detect.ts,7
top1k-typed-nodeps-es6,async,lib/detectLimit.ts,7
top1k-typed-nodeps-es6,async,lib/detectSeries.ts,7
top1k-typed-nodeps-es6,async,lib/dir.ts,2
top1k-typed-nodeps-es6,async,lib/doUntil.ts,9
top1k-typed-nodeps-es6,async,lib/doWhilst.ts,23
top1k-typed-nodeps-es6,async,lib/each.ts,8
top1k-typed-nodeps-es6,async,lib/eachLimit.ts,8
top1k-typed-nodeps-es6,async,lib/eachOf.ts,39
top1k-typed-nodeps-es6,async,lib/eachOfLimit.ts,7
top1k-typed-nodeps-es6,async,lib/eachOfSeries.ts,6
top1k-typed-nodeps-es6,async,lib/eachSeries.ts,6
top1k-typed-nodeps-es6,async,lib/ensureAsync.ts,18
top1k-typed-nodeps-es6,async,lib/every.ts,7
top1k-typed-nodeps-es6,async,lib/everyLimit.ts,7
top1k-typed-nodeps-es6,async,lib/everySeries.ts,7
top1k-typed-nodeps-es6,async,lib/filter.ts,7
