Dataset,Package,File,"Number of errors"
top1k-typed-nodeps,jquery,src/attributes/classes.ts,13
top1k-typed-nodeps,jquery,src/attributes/prop.ts,19
top1k-typed-nodeps,jquery,src/attributes/val.ts,32
top1k-typed-nodeps,jquery,src/attributes.ts,0
top1k-typed-nodeps,jquery,src/callbacks.ts,23
top1k-typed-nodeps,jquery,src/core/DOMEval.ts,4
top1k-typed-nodeps,jquery,src/core/access.ts,4
top1k-typed-nodeps,jquery,src/core/camelCase.ts,1
top1k-typed-nodeps,jquery,src/core/init.ts,21
top1k-typed-nodeps,jquery,src/core/isArrayLike.ts,1
top1k-typed-nodeps,jquery,src/core/isAttached.ts,2
top1k-typed-nodeps,jquery,src/core/isObviousHtml.ts,0
top1k-typed-nodeps,jquery,src/core/nodeName.ts,0
top1k-typed-nodeps,jquery,src/core/parseHTML.ts,11
top1k-typed-nodeps,jquery,src/core/parseXML.ts,7
top1k-typed-nodeps,jquery,src/core/ready-no-deferred.ts,12
top1k-typed-nodeps,jquery,src/core/ready.ts,16
top1k-typed-nodeps,jquery,src/core/readyException.ts,1
top1k-typed-nodeps,jquery,src/core/stripAndCollapse.ts,0
top1k-typed-nodeps,jquery,src/core/toType.ts,0
top1k-typed-nodeps,jquery,src/core/var/rsingleTag.ts,0
top1k-typed-nodeps,jquery,src/core.ts,35
top1k-typed-nodeps,jquery,src/css/adjustCSS.ts,14
top1k-typed-nodeps,jquery,src/css/cssCamelCase.ts,1
top1k-typed-nodeps,jquery,src/css/curCSS.ts,4
top1k-typed-nodeps,jquery,src/css/finalPropName.ts,5
top1k-typed-nodeps,jquery,src/css/hiddenVisibleSelectors.ts,3
top1k-typed-nodeps,jquery,src/css/isAutoPx.ts,1
top1k-typed-nodeps,jquery,src/css/showHide.ts,14
top1k-typed-nodeps,jquery,src/css/support.ts,17
top1k-typed-nodeps,jquery,src/css/var/cssExpand.ts,0
top1k-typed-nodeps,jquery,src/css/var/getStyles.ts,3
top1k-typed-nodeps,jquery,src/css/var/isHiddenWithinTree.ts,4
top1k-typed-nodeps,jquery,src/css/var/rcustomProp.ts,0
top1k-typed-nodeps,jquery,src/css/var/rnumnonpx.ts,0
top1k-typed-nodeps,jquery,src/css/var/swap.ts,3
top1k-typed-nodeps,jquery,src/css.ts,72
top1k-typed-nodeps,jquery,src/data/Data.ts,13
top1k-typed-nodeps,jquery,src/data/var/acceptData.ts,0
top1k-typed-nodeps,jquery,src/data/var/dataPriv.ts,0
top1k-typed-nodeps,jquery,src/data/var/dataUser.ts,0
top1k-typed-nodeps,jquery,src/data.ts,17
top1k-typed-nodeps,jquery,src/deferred/exceptionHook.ts,4
top1k-typed-nodeps,jquery,src/deferred.ts,58
top1k-typed-nodeps,jquery,src/deprecated/ajax-event-alias.ts,2
top1k-typed-nodeps,jquery,src/deprecated/event.ts,3
top1k-typed-nodeps,jquery,src/deprecated.ts,11
top1k-typed-nodeps,jquery,src/dimensions.ts,13
top1k-typed-nodeps,jquery,src/effects/Tween.ts,38
top1k-typed-nodeps,jquery,src/effects/animatedSelector.ts,4
top1k-typed-nodeps,jquery,src/effects.ts,207
top1k-typed-nodeps,jquery,src/event/trigger.ts,59
top1k-typed-nodeps,jquery,src/event.ts,205
top1k-typed-nodeps,jquery,src/exports/amd.ts,3
top1k-typed-nodeps,jquery,src/exports/global.ts,10
top1k-typed-nodeps,jquery,src/jquery.ts,0
top1k-typed-nodeps,jquery,src/manipulation/_evalUrl.ts,5
top1k-typed-nodeps,jquery,src/manipulation/buildFragment.ts,24
top1k-typed-nodeps,jquery,src/manipulation/getAll.ts,6
top1k-typed-nodeps,jquery,src/manipulation/setGlobalEval.ts,1
top1k-typed-nodeps,jquery,src/manipulation/var/rscriptType.ts,0
top1k-typed-nodeps,jquery,src/manipulation/var/rtagName.ts,0
top1k-typed-nodeps,jquery,src/manipulation/wrapMap.ts,7
top1k-typed-nodeps,jquery,src/manipulation.ts,112
top1k-typed-nodeps,jquery,src/offset.ts,55
top1k-typed-nodeps,jquery,src/queue/delay.ts,5
top1k-typed-nodeps,jquery,src/queue.ts,21
top1k-typed-nodeps,jquery,src/selector/contains.ts,6
top1k-typed-nodeps,jquery,src/selector/escapeSelector.ts,1
top1k-typed-nodeps,jquery,src/selector/rbuggyQSA.ts,2
top1k-typed-nodeps,jquery,src/selector/support.ts,2
top1k-typed-nodeps,jquery,src/selector/uniqueSort.ts,10
top1k-typed-nodeps,jquery,src/selector.ts,248
top1k-typed-nodeps,jquery,src/serialize.ts,15
top1k-typed-nodeps,jquery,src/traversing/findFilter.ts,21
top1k-typed-nodeps,jquery,src/traversing/var/dir.ts,2
top1k-typed-nodeps,jquery,src/traversing/var/rneedsContext.ts,1
top1k-typed-nodeps,jquery,src/traversing/var/siblings.ts,3
top1k-typed-nodeps,jquery,src/traversing.ts,40
top1k-typed-nodeps,jquery,src/var/ObjectFunctionString.ts,0
top1k-typed-nodeps,jquery,src/var/arr.ts,0
top1k-typed-nodeps,jquery,src/var/class2type.ts,0
top1k-typed-nodeps,jquery,src/var/document.ts,0
top1k-typed-nodeps,jquery,src/var/documentElement.ts,0
top1k-typed-nodeps,jquery,src/var/flat.ts,0
top1k-typed-nodeps,jquery,src/var/fnToString.ts,0
top1k-typed-nodeps,jquery,src/var/getProto.ts,0
top1k-typed-nodeps,jquery,src/var/hasOwn.ts,0
top1k-typed-nodeps,jquery,src/var/indexOf.ts,0
top1k-typed-nodeps,jquery,src/var/isIE.ts,1
top1k-typed-nodeps,jquery,src/var/isWindow.ts,1
top1k-typed-nodeps,jquery,src/var/pnum.ts,0
top1k-typed-nodeps,jquery,src/var/pop.ts,0
top1k-typed-nodeps,jquery,src/var/push.ts,0
top1k-typed-nodeps,jquery,src/var/rcheckableType.ts,0
top1k-typed-nodeps,jquery,src/var/rcssNum.ts,0
top1k-typed-nodeps,jquery,src/var/rnothtmlwhite.ts,0
top1k-typed-nodeps,jquery,src/var/rtrim.ts,0
top1k-typed-nodeps,jquery,src/var/slice.ts,0
top1k-typed-nodeps,jquery,src/var/sort.ts,0
top1k-typed-nodeps,jquery,src/var/splice.ts,0
top1k-typed-nodeps,jquery,src/var/support.ts,0
top1k-typed-nodeps,jquery,src/var/toString.ts,0
top1k-typed-nodeps,jquery,src/var/whitespace.ts,0
top1k-typed-nodeps,jquery,src/wrap.ts,10
top1k-typed-nodeps,jquery,src/wrapper.ts,4
top1k-typed-nodeps,jsbn,.prettierrc.ts,0
top1k-typed-nodeps,jsbn,example.ts,3
top1k-typed-nodeps,jsbn,index.ts,363
top1k-typed-nodeps,jsesc,Gruntfile.ts,3
top1k-typed-nodeps,jsesc,jsesc.ts,58
top1k-typed-nodeps,jsesc,src/data.ts,0
top1k-typed-nodeps,jsesc,src/jsesc.ts,58
top1k-typed-nodeps,json-buffer,index.ts,3
top1k-typed-nodeps,json-parse-better-errors,index.ts,2
top1k-typed-nodeps,json-schema,lib/links.ts,18
top1k-typed-nodeps,json-schema,lib/validate.ts,91
top1k-typed-nodeps,json-schema-traverse,index.ts,18
top1k-typed-nodeps,json-stringify-safe,stringify.ts,2
top1k-typed-nodeps,kind-of,benchmark/code/kind-of.ts,3
top1k-typed-nodeps,kind-of,benchmark/code/lib-type-of.ts,7
top1k-typed-nodeps,kind-of,benchmark/code/lib-typeof.ts,5
top1k-typed-nodeps,kind-of,benchmark/code/regex-exec.ts,1
top1k-typed-nodeps,kind-of,benchmark/code/regex-replace.ts,0
top1k-typed-nodeps,kind-of,benchmark/code/slice-switch.ts,0
top1k-typed-nodeps,kind-of,benchmark/code/slice.ts,0
top1k-typed-nodeps,kind-of,benchmark/code/switch.ts,16
top1k-typed-nodeps,kind-of,benchmark/fixtures/arguments.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/array.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/boolean.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/buffer.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/date.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/error.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/function.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/generator.ts,1
top1k-typed-nodeps,kind-of,benchmark/fixtures/map.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/null.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/number.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/object-instance.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/object-plain.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/regex.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/set.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/string.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/symbol.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/template-strings.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/undefined.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/weakmap.ts,0
top1k-typed-nodeps,kind-of,benchmark/fixtures/weakset.ts,0
top1k-typed-nodeps,kind-of,benchmark/index.ts,6
top1k-typed-nodeps,kind-of,browser.ts,37
top1k-typed-nodeps,kind-of,index.ts,27
top1k-typed-nodeps,kleur,bench/colors.ts,69
top1k-typed-nodeps,kleur,bench/dryrun.ts,63
top1k-typed-nodeps,kleur,bench/index.ts,0
top1k-typed-nodeps,kleur,bench/load.ts,4
top1k-typed-nodeps,kleur,build/index.ts,2
top1k-typed-nodeps,klona,bench/fixtures/default.ts,3
top1k-typed-nodeps,klona,bench/fixtures/full.ts,2
top1k-typed-nodeps,klona,bench/fixtures/json.ts,0
top1k-typed-nodeps,klona,bench/fixtures/lite.ts,0
top1k-typed-nodeps,klona,bench/index.ts,13
top1k-typed-nodeps,klona,bench/validate/default.ts,64
top1k-typed-nodeps,klona,bench/validate/full.ts,72
top1k-typed-nodeps,klona,bench/validate/json.ts,5
top1k-typed-nodeps,klona,bench/validate/lite.ts,8
top1k-typed-nodeps,klona,src/full.ts,32
top1k-typed-nodeps,klona,src/index.ts,18
top1k-typed-nodeps,klona,src/json.ts,3
top1k-typed-nodeps,klona,src/lite.ts,23
top1k-typed-nodeps,leven,bench.ts,33
top1k-typed-nodeps,leven,index.ts,2
top1k-typed-nodeps,load-json-file,index.ts,5
top1k-typed-nodeps,loader-runner,lib/LoaderLoadingError.ts,0
top1k-typed-nodeps,loader-runner,lib/LoaderRunner.ts,153
top1k-typed-nodeps,loader-runner,lib/loadLoader.ts,23
top1k-typed-nodeps,lodash,.eslintrc.ts,0
top1k-typed-nodeps,lodash,.internal/Hash.ts,8
top1k-typed-nodeps,lodash,.internal/ListCache.ts,17
top1k-typed-nodeps,lodash,.internal/MapCache.ts,16
top1k-typed-nodeps,lodash,.internal/SetCache.ts,5
top1k-typed-nodeps,lodash,.internal/Stack.ts,18
top1k-typed-nodeps,lodash,.internal/addMapEntry.ts,5
top1k-typed-nodeps,lodash,.internal/addSetEntry.ts,4
top1k-typed-nodeps,lodash,.internal/arrayEach.ts,0
top1k-typed-nodeps,lodash,.internal/arrayEachRight.ts,0
top1k-typed-nodeps,lodash,.internal/arrayIncludes.ts,2
top1k-typed-nodeps,lodash,.internal/arrayIncludesWith.ts,0
top1k-typed-nodeps,lodash,.internal/arrayLikeKeys.ts,3
top1k-typed-nodeps,lodash,.internal/arrayReduce.ts,0
top1k-typed-nodeps,lodash,.internal/arrayReduceRight.ts,0
top1k-typed-nodeps,lodash,.internal/asciiSize.ts,0
top1k-typed-nodeps,lodash,.internal/asciiToArray.ts,2
top1k-typed-nodeps,lodash,.internal/assignMergeValue.ts,2
top1k-typed-nodeps,lodash,.internal/assignValue.ts,3
top1k-typed-nodeps,lodash,.internal/assocIndexOf.ts,1
top1k-typed-nodeps,lodash,.internal/baseAssignValue.ts,0
top1k-typed-nodeps,lodash,.internal/baseAt.ts,1
top1k-typed-nodeps,lodash,.internal/baseClone.ts,32
top1k-typed-nodeps,lodash,.internal/baseConforms.ts,3
top1k-typed-nodeps,lodash,.internal/baseConformsTo.ts,0
top1k-typed-nodeps,lodash,.internal/baseDifference.ts,2
top1k-typed-nodeps,lodash,.internal/baseEach.ts,3
top1k-typed-nodeps,lodash,.internal/baseEachRight.ts,3
top1k-typed-nodeps,lodash,.internal/baseFindIndex.ts,0
top1k-typed-nodeps,lodash,.internal/baseFindKey.ts,1
top1k-typed-nodeps,lodash,.internal/baseFlatten.ts,0
top1k-typed-nodeps,lodash,.internal/baseFor.ts,1
top1k-typed-nodeps,lodash,.internal/baseForOwn.ts,2
top1k-typed-nodeps,lodash,.internal/baseForOwnRight.ts,2
top1k-typed-nodeps,lodash,.internal/baseForRight.ts,1
top1k-typed-nodeps,lodash,.internal/baseGet.ts,6
top1k-typed-nodeps,lodash,.internal/baseInRange.ts,0
top1k-typed-nodeps,lodash,.internal/baseIndexOf.ts,3
top1k-typed-nodeps,lodash,.internal/baseIndexOfWith.ts,0
top1k-typed-nodeps,lodash,.internal/baseIntersection.ts,4
top1k-typed-nodeps,lodash,.internal/baseIsEqual.ts,5
top1k-typed-nodeps,lodash,.internal/baseIsEqualDeep.ts,14
top1k-typed-nodeps,lodash,.internal/baseIsMatch.ts,2
top1k-typed-nodeps,lodash,.internal/baseIsNaN.ts,0
top1k-typed-nodeps,lodash,.internal/baseMatches.ts,4
top1k-typed-nodeps,lodash,.internal/baseMatchesProperty.ts,8
top1k-typed-nodeps,lodash,.internal/baseMerge.ts,4
top1k-typed-nodeps,lodash,.internal/baseMergeDeep.ts,14
top1k-typed-nodeps,lodash,.internal/baseOrderBy.ts,5
top1k-typed-nodeps,lodash,.internal/basePick.ts,3
top1k-typed-nodeps,lodash,.internal/basePickBy.ts,2
top1k-typed-nodeps,lodash,.internal/baseProperty.ts,0
top1k-typed-nodeps,lodash,.internal/basePropertyDeep.ts,0
top1k-typed-nodeps,lodash,.internal/basePropertyOf.ts,0
top1k-typed-nodeps,lodash,.internal/basePullAll.ts,4
top1k-typed-nodeps,lodash,.internal/basePullAt.ts,5
top1k-typed-nodeps,lodash,.internal/baseRange.ts,0
top1k-typed-nodeps,lodash,.internal/baseReduce.ts,0
top1k-typed-nodeps,lodash,.internal/baseSet.ts,8
top1k-typed-nodeps,lodash,.internal/baseSortBy.ts,1
top1k-typed-nodeps,lodash,.internal/baseSortedIndex.ts,1
top1k-typed-nodeps,lodash,.internal/baseSortedIndexBy.ts,2
top1k-typed-nodeps,lodash,.internal/baseSortedUniq.ts,2
top1k-typed-nodeps,lodash,.internal/baseSum.ts,0
top1k-typed-nodeps,lodash,.internal/baseToNumber.ts,0
top1k-typed-nodeps,lodash,.internal/baseToString.ts,3
top1k-typed-nodeps,lodash,.internal/baseUniq.ts,4
top1k-typed-nodeps,lodash,.internal/baseUnset.ts,3
top1k-typed-nodeps,lodash,.internal/baseUpdate.ts,2
top1k-typed-nodeps,lodash,.internal/baseValues.ts,0
top1k-typed-nodeps,lodash,.internal/baseWhile.ts,1
top1k-typed-nodeps,lodash,.internal/baseXor.ts,5
top1k-typed-nodeps,lodash,.internal/baseZipObject.ts,1
top1k-typed-nodeps,lodash,.internal/cacheHas.ts,2
top1k-typed-nodeps,lodash,.internal/castArrayLikeObject.ts,1
top1k-typed-nodeps,lodash,.internal/castPath.ts,2
top1k-typed-nodeps,lodash,.internal/castSlice.ts,2
top1k-typed-nodeps,lodash,.internal/charsEndIndex.ts,1
top1k-typed-nodeps,lodash,.internal/charsStartIndex.ts,1
top1k-typed-nodeps,lodash,.internal/cloneArrayBuffer.ts,4
top1k-typed-nodeps,lodash,.internal/cloneBuffer.ts,10
top1k-typed-nodeps,lodash,.internal/cloneDataView.ts,7
top1k-typed-nodeps,lodash,.internal/cloneRegExp.ts,5
top1k-typed-nodeps,lodash,.internal/cloneSymbol.ts,0
top1k-typed-nodeps,lodash,.internal/cloneTypedArray.ts,3
top1k-typed-nodeps,lodash,.internal/compareAscending.ts,3
top1k-typed-nodeps,lodash,.internal/compareMultiple.ts,4
top1k-typed-nodeps,lodash,.internal/composeArgs.ts,0
top1k-typed-nodeps,lodash,.internal/composeArgsRight.ts,0
top1k-typed-nodeps,lodash,.internal/copyArray.ts,0
top1k-typed-nodeps,lodash,.internal/copyObject.ts,1
top1k-typed-nodeps,lodash,.internal/copySymbols.ts,3
top1k-typed-nodeps,lodash,.internal/copySymbolsIn.ts,3
top1k-typed-nodeps,lodash,.internal/createAssigner.ts,1
top1k-typed-nodeps,lodash,.internal/createCaseFirst.ts,4
top1k-typed-nodeps,lodash,.internal/createMathOperation.ts,2
top1k-typed-nodeps,lodash,.internal/createPadding.ts,7
top1k-typed-nodeps,lodash,.internal/createRange.ts,2
top1k-typed-nodeps,lodash,.internal/createRound.ts,0
top1k-typed-nodeps,lodash,.internal/createSet.ts,1
top1k-typed-nodeps,lodash,.internal/customDefaultsMerge.ts,4
top1k-typed-nodeps,lodash,.internal/deburrLetter.ts,1
top1k-typed-nodeps,lodash,.internal/equalArrays.ts,8
top1k-typed-nodeps,lodash,.internal/equalByTag.ts,23
top1k-typed-nodeps,lodash,.internal/equalObjects.ts,9
top1k-typed-nodeps,lodash,.internal/freeGlobal.ts,1
top1k-typed-nodeps,lodash,.internal/getAllKeys.ts,2
top1k-typed-nodeps,lodash,.internal/getAllKeysIn.ts,0
top1k-typed-nodeps,lodash,.internal/getHolder.ts,1
top1k-typed-nodeps,lodash,.internal/getMatchData.ts,1
top1k-typed-nodeps,lodash,.internal/getSymbols.ts,0
top1k-typed-nodeps,lodash,.internal/getSymbolsIn.ts,1
top1k-typed-nodeps,lodash,.internal/getTag.ts,1
top1k-typed-nodeps,lodash,.internal/hasUnicode.ts,2
top1k-typed-nodeps,lodash,.internal/initCloneObject.ts,1
top1k-typed-nodeps,lodash,.internal/isFlattenable.ts,3
top1k-typed-nodeps,lodash,.internal/isIndex.ts,1
top1k-typed-nodeps,lodash,.internal/isIterateeCall.ts,4
top1k-typed-nodeps,lodash,.internal/isKey.ts,0
top1k-typed-nodeps,lodash,.internal/isPrototype.ts,1
top1k-typed-nodeps,lodash,.internal/isStrictComparable.ts,0
top1k-typed-nodeps,lodash,.internal/iteratorToArray.ts,2
top1k-typed-nodeps,lodash,.internal/mapToArray.ts,2
top1k-typed-nodeps,lodash,.internal/matchesStrictComparable.ts,0
top1k-typed-nodeps,lodash,.internal/memoizeCapped.ts,3
top1k-typed-nodeps,lodash,.internal/metaMap.ts,0
top1k-typed-nodeps,lodash,.internal/nodeTypes.ts,7
top1k-typed-nodeps,lodash,.internal/parent.ts,4
top1k-typed-nodeps,lodash,.internal/reEscape.ts,0
top1k-typed-nodeps,lodash,.internal/reEvaluate.ts,0
top1k-typed-nodeps,lodash,.internal/reInterpolate.ts,0
top1k-typed-nodeps,lodash,.internal/root.ts,2
top1k-typed-nodeps,lodash,.internal/setToArray.ts,1
top1k-typed-nodeps,lodash,.internal/setToPairs.ts,1
top1k-typed-nodeps,lodash,.internal/setToString.ts,1
top1k-typed-nodeps,lodash,.internal/strictIndexOf.ts,0
top1k-typed-nodeps,lodash,.internal/strictLastIndexOf.ts,0
top1k-typed-nodeps,lodash,.internal/stringSize.ts,1
top1k-typed-nodeps,lodash,.internal/stringToArray.ts,0
top1k-typed-nodeps,lodash,.internal/stringToPath.ts,4
top1k-typed-nodeps,lodash,.internal/toKey.ts,2
top1k-typed-nodeps,lodash,.internal/unicodeSize.ts,3
top1k-typed-nodeps,lodash,.internal/unicodeToArray.ts,3
top1k-typed-nodeps,lodash,.internal/unicodeWords.ts,2
top1k-typed-nodeps,lodash,add.ts,2
top1k-typed-nodeps,lodash,after.ts,0
top1k-typed-nodeps,lodash,at.ts,2
top1k-typed-nodeps,lodash,attempt.ts,0
top1k-typed-nodeps,lodash,before.ts,0
top1k-typed-nodeps,lodash,camelCase.ts,2
top1k-typed-nodeps,lodash,capitalize.ts,0
top1k-typed-nodeps,lodash,castArray.ts,0
top1k-typed-nodeps,lodash,ceil.ts,0
top1k-typed-nodeps,lodash,chunk.ts,3
top1k-typed-nodeps,lodash,clamp.ts,0
top1k-typed-nodeps,lodash,clone.ts,2
top1k-typed-nodeps,lodash,cloneDeep.ts,2
top1k-typed-nodeps,lodash,cloneDeepWith.ts,2
top1k-typed-nodeps,lodash,cloneWith.ts,2
top1k-typed-nodeps,lodash,compact.ts,1
top1k-typed-nodeps,lodash,cond.ts,3
top1k-typed-nodeps,lodash,conforms.ts,4
top1k-typed-nodeps,lodash,conformsTo.ts,2
top1k-typed-nodeps,lodash,countBy.ts,2
top1k-typed-nodeps,lodash,create.ts,3
top1k-typed-nodeps,lodash,debounce.ts,30
top1k-typed-nodeps,lodash,deburr.ts,4
top1k-typed-nodeps,lodash,defaultTo.ts,0
top1k-typed-nodeps,lodash,defaultToAny.ts,2
top1k-typed-nodeps,lodash,defaults.ts,0
top1k-typed-nodeps,lodash,defaultsDeep.ts,1
top1k-typed-nodeps,lodash,defer.ts,1
top1k-typed-nodeps,lodash,delay.ts,1
top1k-typed-nodeps,lodash,difference.ts,3
top1k-typed-nodeps,lodash,differenceBy.ts,3
top1k-typed-nodeps,lodash,differenceWith.ts,3
top1k-typed-nodeps,lodash,divide.ts,1
top1k-typed-nodeps,lodash,drop.ts,2
top1k-typed-nodeps,lodash,dropRight.ts,1
top1k-typed-nodeps,lodash,dropRightWhile.ts,0
top1k-typed-nodeps,lodash,dropWhile.ts,1
top1k-typed-nodeps,lodash,each.ts,0
top1k-typed-nodeps,lodash,eachRight.ts,0
top1k-typed-nodeps,lodash,endsWith.ts,0
top1k-typed-nodeps,lodash,eq.ts,1
top1k-typed-nodeps,lodash,eqDeep.ts,2
top1k-typed-nodeps,lodash,escape.ts,4
top1k-typed-nodeps,lodash,escapeRegExp.ts,2
top1k-typed-nodeps,lodash,every.ts,0
top1k-typed-nodeps,lodash,everyValue.ts,0
top1k-typed-nodeps,lodash,filter.ts,1
top1k-typed-nodeps,lodash,filterObject.ts,0
top1k-typed-nodeps,lodash,findKey.ts,1
top1k-typed-nodeps,lodash,findLast.ts,2
top1k-typed-nodeps,lodash,findLastIndex.ts,2
top1k-typed-nodeps,lodash,findLastKey.ts,2
top1k-typed-nodeps,lodash,first.ts,0
top1k-typed-nodeps,lodash,flatMap.ts,3
top1k-typed-nodeps,lodash,flatMapDeep.ts,3
top1k-typed-nodeps,lodash,flatMapDepth.ts,3
top1k-typed-nodeps,lodash,flatten.ts,1
top1k-typed-nodeps,lodash,flattenDeep.ts,1
top1k-typed-nodeps,lodash,flattenDepth.ts,2
top1k-typed-nodeps,lodash,flip.ts,0
top1k-typed-nodeps,lodash,floor.ts,2
top1k-typed-nodeps,lodash,flow.ts,0
top1k-typed-nodeps,lodash,flowRight.ts,1
top1k-typed-nodeps,lodash,forEach.ts,1
top1k-typed-nodeps,lodash,forEachRight.ts,1
top1k-typed-nodeps,lodash,forOwn.ts,0
top1k-typed-nodeps,lodash,forOwnRight.ts,0
top1k-typed-nodeps,lodash,fromEntries.ts,0
top1k-typed-nodeps,lodash,functions.ts,0
top1k-typed-nodeps,lodash,get.ts,1
top1k-typed-nodeps,lodash,groupBy.ts,2
top1k-typed-nodeps,lodash,gt.ts,0
top1k-typed-nodeps,lodash,gte.ts,0
top1k-typed-nodeps,lodash,has.ts,0
top1k-typed-nodeps,lodash,hasIn.ts,0
top1k-typed-nodeps,lodash,hasPath.ts,3
top1k-typed-nodeps,lodash,hasPathIn.ts,3
top1k-typed-nodeps,lodash,head.ts,2
top1k-typed-nodeps,lodash,inRange.ts,1
top1k-typed-nodeps,lodash,indexOf.ts,2
top1k-typed-nodeps,lodash,initial.ts,0
top1k-typed-nodeps,lodash,intersection.ts,2
top1k-typed-nodeps,lodash,intersectionBy.ts,2
top1k-typed-nodeps,lodash,intersectionWith.ts,2
top1k-typed-nodeps,lodash,invert.ts,0
top1k-typed-nodeps,lodash,invertBy.ts,0
top1k-typed-nodeps,lodash,invoke.ts,5
top1k-typed-nodeps,lodash,invokeMap.ts,3
top1k-typed-nodeps,lodash,isArguments.ts,1
top1k-typed-nodeps,lodash,isArrayBuffer.ts,3
top1k-typed-nodeps,lodash,isArrayLike.ts,0
top1k-typed-nodeps,lodash,isArrayLikeObject.ts,0
top1k-typed-nodeps,lodash,isBoolean.ts,3
top1k-typed-nodeps,lodash,isBuffer.ts,5
top1k-typed-nodeps,lodash,isDate.ts,2
top1k-typed-nodeps,lodash,isElement.ts,3
top1k-typed-nodeps,lodash,isEmpty.ts,7
top1k-typed-nodeps,lodash,isEqualWith.ts,1
top1k-typed-nodeps,lodash,isError.ts,6
top1k-typed-nodeps,lodash,isFunction.ts,0
top1k-typed-nodeps,lodash,isLength.ts,0
top1k-typed-nodeps,lodash,isMap.ts,3
top1k-typed-nodeps,lodash,isMatch.ts,3
top1k-typed-nodeps,lodash,isMatchWith.ts,3
top1k-typed-nodeps,lodash,isNative.ts,2
top1k-typed-nodeps,lodash,isNil.ts,0
top1k-typed-nodeps,lodash,isNull.ts,0
top1k-typed-nodeps,lodash,isNumber.ts,1
top1k-typed-nodeps,lodash,isObject.ts,0
top1k-typed-nodeps,lodash,isObjectLike.ts,0
top1k-typed-nodeps,lodash,isPlainObject.ts,2
top1k-typed-nodeps,lodash,isRegExp.ts,3
top1k-typed-nodeps,lodash,isSet.ts,2
top1k-typed-nodeps,lodash,isString.ts,1
top1k-typed-nodeps,lodash,isSymbol.ts,1
top1k-typed-nodeps,lodash,isTypedArray.ts,2
top1k-typed-nodeps,lodash,isUndefined.ts,0
top1k-typed-nodeps,lodash,isWeakMap.ts,1
top1k-typed-nodeps,lodash,isWeakSet.ts,1
top1k-typed-nodeps,lodash,kebabCase.ts,2
top1k-typed-nodeps,lodash,keyBy.ts,2
top1k-typed-nodeps,lodash,keys.ts,3
top1k-typed-nodeps,lodash,keysIn.ts,0
top1k-typed-nodeps,lodash,last.ts,0
top1k-typed-nodeps,lodash,lastIndexOf.ts,2
top1k-typed-nodeps,lodash,lowerCase.ts,2
