Dataset,Package,File,"Error code",Count
top1k-typed-nodeps,cssom,src/CSSOM_START.ts,TS1005,1
top1k-typed-nodeps,decamelize,index.ts,TS2304,1
top1k-typed-nodeps,decamelize,index.ts,TS4060,1
top1k-typed-nodeps,decimal.js,decimal.ts,TS2322,86
top1k-typed-nodeps,decimal.js,decimal.ts,TS2339,787
top1k-typed-nodeps,decimal.js,decimal.ts,TS2554,58
top1k-typed-nodeps,decimal.js,decimal.ts,TS2351,115
top1k-typed-nodeps,decimal.js,decimal.ts,TS2447,4
top1k-typed-nodeps,decimal.js,decimal.ts,TS2365,5
top1k-typed-nodeps,decimal.js,decimal.ts,TS2345,57
top1k-typed-nodeps,decimal.js,decimal.ts,TS2363,7
top1k-typed-nodeps,decimal.js,decimal.ts,TS2349,27
top1k-typed-nodeps,decimal.js,decimal.ts,TS2367,15
top1k-typed-nodeps,decimal.js,decimal.ts,TS2362,3
top1k-typed-nodeps,decimal.js,decimal.ts,TS2304,8
top1k-typed-nodeps,decimal.js,decimal.ts,TS2314,6
top1k-typed-nodeps,decimal.js,decimal.ts,TS2740,3
top1k-typed-nodeps,decimal.js,decimal.ts,TS2350,1
top1k-typed-nodeps,decimal.js,decimal.ts,TS2551,4
top1k-typed-nodeps,decimal.js,decimal.ts,TS2538,2
top1k-typed-nodeps,decimal.js,decimal.ts,TS2359,1
top1k-typed-nodeps,decode-uri-component,index.ts,TS2740,1
top1k-typed-nodeps,decode-uri-component,index.ts,TS2322,5
top1k-typed-nodeps,decode-uri-component,index.ts,TS2345,4
top1k-typed-nodeps,decode-uri-component,index.ts,TS2554,2
top1k-typed-nodeps,decode-uri-component,index.ts,TS2339,5
top1k-typed-nodeps,decode-uri-component,index.ts,TS2314,1
top1k-typed-nodeps,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4033,1
top1k-typed-nodeps,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4075,2
top1k-typed-nodeps,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4057,4
top1k-typed-nodeps,dedent,flow-typed/npm/jest_v18.x.x.ts,TS1385,1
top1k-typed-nodeps,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4025,4
top1k-typed-nodeps,dedent,flow-typed/npm/jest_v18.x.x.ts,TS4078,1
top1k-typed-nodeps,deepmerge,index.ts,TS2322,2
top1k-typed-nodeps,deepmerge,index.ts,TS2339,13
top1k-typed-nodeps,deepmerge,index.ts,TS2345,8
top1k-typed-nodeps,deepmerge,index.ts,TS2769,1
top1k-typed-nodeps,deepmerge,rollup.config.ts,TS2307,2
top1k-typed-nodeps,deepmerge,rollup.config.ts,TS2732,1
top1k-typed-nodeps,define-lazy-prop,index.ts,TS2349,1
top1k-typed-nodeps,delegates,index.ts,TS2350,1
top1k-typed-nodeps,delegates,index.ts,TS2322,1
top1k-typed-nodeps,delegates,index.ts,TS2345,1
top1k-typed-nodeps,delegates,index.ts,TS2339,11
top1k-typed-nodeps,delegates,index.ts,TS2358,1
top1k-typed-nodeps,delegates,index.ts,TS2538,6
top1k-typed-nodeps,depd,benchmark/index.ts,TS2339,4
top1k-typed-nodeps,depd,benchmark/wrapfunction.ts,TS2339,10
top1k-typed-nodeps,depd,benchmark/wrapfunction.ts,TS2304,2
top1k-typed-nodeps,depd,benchmark/wrapproperty.ts,TS2339,9
top1k-typed-nodeps,depd,benchmark/wrapproperty.ts,TS2304,2
top1k-typed-nodeps,depd,index.ts,TS2339,37
top1k-typed-nodeps,depd,index.ts,TS2322,12
top1k-typed-nodeps,depd,index.ts,TS2365,1
top1k-typed-nodeps,depd,index.ts,TS2393,3
top1k-typed-nodeps,depd,index.ts,TS2304,4
top1k-typed-nodeps,depd,index.ts,TS2345,7
top1k-typed-nodeps,depd,index.ts,TS4060,1
top1k-typed-nodeps,depd,index.ts,TS2769,1
top1k-typed-nodeps,depd,index.ts,TS2740,1
top1k-typed-nodeps,depd,index.ts,TS2314,2
top1k-typed-nodeps,depd,lib/browser/index.ts,TS2393,3
top1k-typed-nodeps,depd,lib/browser/index.ts,TS2304,2
top1k-typed-nodeps,depd,lib/browser/index.ts,TS2740,1
top1k-typed-nodeps,depd,lib/browser/index.ts,TS2739,1
top1k-typed-nodeps,depd,lib/browser/index.ts,TS2339,1
top1k-typed-nodeps,destroy,index.ts,TS2345,5
top1k-typed-nodeps,destroy,index.ts,TS2339,34
top1k-typed-nodeps,destroy,index.ts,TS2304,5
top1k-typed-nodeps,destroy,index.ts,TS4060,5
top1k-typed-nodeps,destroy,index.ts,TS2358,3
top1k-typed-nodeps,destroy,index.ts,TS2359,3
top1k-typed-nodeps,destroy,index.ts,TS2314,1
top1k-typed-nodeps,detect-newline,index.ts,TS2322,1
top1k-typed-nodeps,diff,Gruntfile.ts,TS2339,17
top1k-typed-nodeps,diff,examples/node_example.ts,TS2339,3
top1k-typed-nodeps,diff,examples/node_example.ts,TS2551,1
top1k-typed-nodeps,diff,karma.conf.ts,TS2339,2
top1k-typed-nodeps,diff,rollup.config.ts,TS2307,1
top1k-typed-nodeps,diff,rollup.config.ts,TS2732,1
top1k-typed-nodeps,diff,src/convert/dmp.ts,TS2314,1
top1k-typed-nodeps,diff,src/convert/dmp.ts,TS2339,3
top1k-typed-nodeps,diff,src/convert/xml.ts,TS2339,3
top1k-typed-nodeps,diff,src/convert/xml.ts,TS2551,2
top1k-typed-nodeps,diff,src/convert/xml.ts,TS2322,2
top1k-typed-nodeps,diff,src/diff/array.ts,TS2314,1
top1k-typed-nodeps,diff,src/diff/array.ts,TS2350,1
top1k-typed-nodeps,diff,src/diff/base.ts,TS2304,1
top1k-typed-nodeps,diff,src/diff/base.ts,TS4060,1
top1k-typed-nodeps,diff,src/diff/base.ts,TS2339,21
top1k-typed-nodeps,diff,src/diff/base.ts,TS2345,5
top1k-typed-nodeps,diff,src/diff/base.ts,TS2551,2
top1k-typed-nodeps,diff,src/diff/character.ts,TS2350,1
top1k-typed-nodeps,diff,src/diff/character.ts,TS2339,1
top1k-typed-nodeps,diff,src/diff/css.ts,TS2350,1
top1k-typed-nodeps,diff,src/diff/css.ts,TS2339,2
top1k-typed-nodeps,diff,src/diff/json.ts,TS2350,1
top1k-typed-nodeps,diff,src/diff/json.ts,TS2339,10
top1k-typed-nodeps,diff,src/diff/json.ts,TS2554,1
top1k-typed-nodeps,diff,src/diff/line.ts,TS2350,1
top1k-typed-nodeps,diff,src/diff/line.ts,TS2339,3
top1k-typed-nodeps,diff,src/diff/sentence.ts,TS2350,1
top1k-typed-nodeps,diff,src/diff/sentence.ts,TS2339,2
top1k-typed-nodeps,diff,src/diff/word.ts,TS2350,1
top1k-typed-nodeps,diff,src/diff/word.ts,TS2339,4
top1k-typed-nodeps,diff,src/diff/word.ts,TS2740,1
top1k-typed-nodeps,diff,src/patch/apply.ts,TS2339,25
top1k-typed-nodeps,diff,src/patch/apply.ts,TS2345,2
top1k-typed-nodeps,diff,src/patch/apply.ts,TS2322,2
top1k-typed-nodeps,diff,src/patch/apply.ts,TS2304,1
top1k-typed-nodeps,diff,src/patch/apply.ts,TS4060,1
top1k-typed-nodeps,diff,src/patch/create.ts,TS2339,37
top1k-typed-nodeps,diff,src/patch/create.ts,TS2322,1
top1k-typed-nodeps,diff,src/patch/create.ts,TS2345,3
top1k-typed-nodeps,diff,src/patch/merge.ts,TS2304,7
top1k-typed-nodeps,diff,src/patch/merge.ts,TS4060,1
top1k-typed-nodeps,diff,src/patch/merge.ts,TS2339,141
top1k-typed-nodeps,diff,src/patch/merge.ts,TS2322,8
top1k-typed-nodeps,diff,src/patch/merge.ts,TS2345,17
top1k-typed-nodeps,diff,src/patch/merge.ts,TS2554,2
top1k-typed-nodeps,diff,src/patch/merge.ts,TS2740,1
top1k-typed-nodeps,diff,src/patch/parse.ts,TS2304,2
top1k-typed-nodeps,diff,src/patch/parse.ts,TS2314,1
top1k-typed-nodeps,diff,src/patch/parse.ts,TS2339,17
top1k-typed-nodeps,diff,src/patch/parse.ts,TS2740,1
top1k-typed-nodeps,diff,src/util/params.ts,TS2339,1
top1k-typed-nodeps,diff,tasks/version.ts,TS2339,8
top1k-typed-nodeps,dotenv,lib/env-options.ts,TS2339,4
top1k-typed-nodeps,dotenv,lib/main.ts,TS2304,1
top1k-typed-nodeps,dotenv,lib/main.ts,TS4060,1
top1k-typed-nodeps,dotenv,lib/main.ts,TS2339,13
top1k-typed-nodeps,duplexer3,example.ts,TS2740,2
top1k-typed-nodeps,duplexer3,example.ts,TS2339,8
top1k-typed-nodeps,duplexer3,example.ts,TS2551,1
top1k-typed-nodeps,duplexer3,example.ts,TS2322,1
top1k-typed-nodeps,duplexer3,example.ts,TS2554,1
top1k-typed-nodeps,duplexer3,index.ts,TS2304,1
top1k-typed-nodeps,duplexer3,index.ts,TS4060,1
top1k-typed-nodeps,duplexer3,index.ts,TS2740,1
top1k-typed-nodeps,duplexer3,index.ts,TS2684,1
top1k-typed-nodeps,duplexer3,index.ts,TS2339,9
top1k-typed-nodeps,duplexer3,index.ts,TS2345,2
top1k-typed-nodeps,duplexer3,index.ts,TS2350,1
top1k-typed-nodeps,ee-first,index.ts,TS2339,4
top1k-typed-nodeps,ee-first,index.ts,TS2304,4
top1k-typed-nodeps,ee-first,index.ts,TS2740,2
top1k-typed-nodeps,emittery,examples/clock.ts,TS2339,11
top1k-typed-nodeps,emittery,examples/clock.ts,TS2554,2
top1k-typed-nodeps,emittery,examples/emit.ts,TS2552,1
top1k-typed-nodeps,emittery,examples/emitonce.ts,TS2552,1
top1k-typed-nodeps,emittery,examples/eventdata.ts,TS2554,1
top1k-typed-nodeps,emittery,index.ts,TS2322,1
top1k-typed-nodeps,emittery,index.ts,TS2339,12
top1k-typed-nodeps,emittery,index.ts,TS2554,2
top1k-typed-nodeps,emoji-regex,script/build.ts,TS2339,3
top1k-typed-nodeps,escalade,bench/index.ts,TS2451,3
top1k-typed-nodeps,escalade,bench/index.ts,TS2339,9
top1k-typed-nodeps,escalade,bench/index.ts,TS2314,1
top1k-typed-nodeps,escalade,bench/index.ts,TS2345,3
top1k-typed-nodeps,escalade,bench/load.ts,TS2451,3
top1k-typed-nodeps,escalade,src/async.ts,TS2339,1
top1k-typed-nodeps,escalade,src/async.ts,TS2349,1
top1k-typed-nodeps,escalade,src/sync.ts,TS2322,2
top1k-typed-nodeps,escalade,src/sync.ts,TS2339,1
top1k-typed-nodeps,escalade,src/sync.ts,TS2345,1
top1k-typed-nodeps,escalade,src/sync.ts,TS2367,1
top1k-typed-nodeps,escape-html,benchmark/index.ts,TS2339,10
top1k-typed-nodeps,escape-html,benchmark/index.ts,TS2304,2
top1k-typed-nodeps,escape-html,index.ts,TS2339,1
top1k-typed-nodeps,eslint-visitor-keys,lib/index.ts,TS2739,2
top1k-typed-nodeps,eslint-visitor-keys,lib/index.ts,TS2339,2
top1k-typed-nodeps,eslint-visitor-keys,lib/index.ts,TS2769,2
top1k-typed-nodeps,eslint-visitor-keys,tools/build-keys-from-ts.ts,TS2339,1
top1k-typed-nodeps,eslint-visitor-keys,tools/build-keys-from-ts.ts,TS2554,1
top1k-typed-nodeps,eslint-visitor-keys,tools/build-keys-from-ts.ts,TS2345,2
top1k-typed-nodeps,eslint-visitor-keys,tools/build-keys-from-ts.ts,TS2322,1
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2307,2
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2322,4
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2339,10
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2345,3
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2304,1
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2314,1
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2554,1
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2556,1
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS1064,1
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2769,1
top1k-typed-nodeps,eslint-visitor-keys,tools/get-keys-from-ts.ts,TS2559,1
top1k-typed-nodeps,estraverse,estraverse.ts,TS2322,8
top1k-typed-nodeps,estraverse,estraverse.ts,TS2740,4
top1k-typed-nodeps,estraverse,estraverse.ts,TS2304,8
top1k-typed-nodeps,estraverse,estraverse.ts,TS2365,5
top1k-typed-nodeps,estraverse,estraverse.ts,TS2339,68
top1k-typed-nodeps,estraverse,estraverse.ts,TS2314,2
top1k-typed-nodeps,estraverse,estraverse.ts,TS2350,15
top1k-typed-nodeps,estraverse,estraverse.ts,TS2345,16
top1k-typed-nodeps,estraverse,estraverse.ts,TS2367,11
top1k-typed-nodeps,estraverse,gulpfile.ts,TS2339,6
top1k-typed-nodeps,esutils,lib/ast.ts,TS2339,14
top1k-typed-nodeps,esutils,lib/code.ts,TS2322,4
top1k-typed-nodeps,esutils,lib/code.ts,TS2365,4
top1k-typed-nodeps,esutils,lib/code.ts,TS2339,4
top1k-typed-nodeps,esutils,lib/code.ts,TS2345,4
top1k-typed-nodeps,esutils,lib/keyword.ts,TS2345,2
top1k-typed-nodeps,esutils,lib/keyword.ts,TS2339,4
top1k-typed-nodeps,esutils,lib/keyword.ts,TS2322,3
top1k-typed-nodeps,esutils,lib/keyword.ts,TS2365,1
top1k-typed-nodeps,esutils,tools/generate-identifier-regex.ts,TS2740,2
top1k-typed-nodeps,esutils,tools/generate-identifier-regex.ts,TS2339,5
top1k-typed-nodeps,etag,benchmark/body0-100b.ts,TS2769,2
top1k-typed-nodeps,etag,benchmark/body0-100b.ts,TS2339,13
top1k-typed-nodeps,etag,benchmark/body0-100b.ts,TS2304,3
top1k-typed-nodeps,etag,benchmark/body0-100b.ts,TS2393,1
top1k-typed-nodeps,etag,benchmark/body0-100b.ts,TS2349,1
top1k-typed-nodeps,etag,benchmark/body1-1kb.ts,TS2769,2
top1k-typed-nodeps,etag,benchmark/body1-1kb.ts,TS2339,13
top1k-typed-nodeps,etag,benchmark/body1-1kb.ts,TS2304,3
top1k-typed-nodeps,etag,benchmark/body1-1kb.ts,TS2393,1
top1k-typed-nodeps,etag,benchmark/body1-1kb.ts,TS2349,1
top1k-typed-nodeps,etag,benchmark/body2-5kb.ts,TS2769,2
top1k-typed-nodeps,etag,benchmark/body2-5kb.ts,TS2339,13
top1k-typed-nodeps,etag,benchmark/body2-5kb.ts,TS2304,3
top1k-typed-nodeps,etag,benchmark/body2-5kb.ts,TS2393,1
top1k-typed-nodeps,etag,benchmark/body2-5kb.ts,TS2349,1
top1k-typed-nodeps,etag,benchmark/body3-10kb.ts,TS2769,2
top1k-typed-nodeps,etag,benchmark/body3-10kb.ts,TS2339,13
top1k-typed-nodeps,etag,benchmark/body3-10kb.ts,TS2304,3
top1k-typed-nodeps,etag,benchmark/body3-10kb.ts,TS2393,1
top1k-typed-nodeps,etag,benchmark/body3-10kb.ts,TS2349,1
top1k-typed-nodeps,etag,benchmark/body4-100kb.ts,TS2769,2
top1k-typed-nodeps,etag,benchmark/body4-100kb.ts,TS2339,13
top1k-typed-nodeps,etag,benchmark/body4-100kb.ts,TS2304,3
top1k-typed-nodeps,etag,benchmark/body4-100kb.ts,TS2393,1
top1k-typed-nodeps,etag,benchmark/body4-100kb.ts,TS2349,1
top1k-typed-nodeps,etag,benchmark/index.ts,TS2339,4
top1k-typed-nodeps,etag,benchmark/stats.ts,TS2339,13
top1k-typed-nodeps,etag,benchmark/stats.ts,TS2304,3
top1k-typed-nodeps,etag,benchmark/stats.ts,TS2322,1
top1k-typed-nodeps,etag,index.ts,TS2403,1
top1k-typed-nodeps,etag,index.ts,TS2300,1
top1k-typed-nodeps,etag,index.ts,TS2339,12
top1k-typed-nodeps,etag,index.ts,TS2345,2
top1k-typed-nodeps,etag,index.ts,TS2322,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/add-remove.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/add-remove.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/add-remove.ts,TS2304,3
top1k-typed-nodeps,eventemitter3,benchmarks/run/add-remove.ts,TS2351,6
top1k-typed-nodeps,eventemitter3,benchmarks/run/add-remove.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/add-remove.ts,TS2339,18
top1k-typed-nodeps,eventemitter3,benchmarks/run/context.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/context.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/context.ts,TS2304,3
top1k-typed-nodeps,eventemitter3,benchmarks/run/context.ts,TS2351,6
top1k-typed-nodeps,eventemitter3,benchmarks/run/context.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/context.ts,TS2339,42
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2351,5
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2339,37
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit-multiple-listeners.ts,TS2304,2
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit.ts,TS2304,3
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit.ts,TS2351,6
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/emit.ts,TS2339,42
top1k-typed-nodeps,eventemitter3,benchmarks/run/hundreds.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/hundreds.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/hundreds.ts,TS2351,6
top1k-typed-nodeps,eventemitter3,benchmarks/run/hundreds.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/hundreds.ts,TS2339,18
top1k-typed-nodeps,eventemitter3,benchmarks/run/hundreds.ts,TS2304,2
top1k-typed-nodeps,eventemitter3,benchmarks/run/init.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/init.ts,TS2339,2
top1k-typed-nodeps,eventemitter3,benchmarks/run/init.ts,TS2351,6
top1k-typed-nodeps,eventemitter3,benchmarks/run/init.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/init.ts,TS2304,2
top1k-typed-nodeps,eventemitter3,benchmarks/run/listeners.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/listeners.ts,TS2304,3
top1k-typed-nodeps,eventemitter3,benchmarks/run/listeners.ts,TS2351,4
top1k-typed-nodeps,eventemitter3,benchmarks/run/listeners.ts,TS2339,12
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2304,3
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2351,6
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2403,2
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2339,2
top1k-typed-nodeps,eventemitter3,benchmarks/run/once.ts,TS2551,8
top1k-typed-nodeps,eventemitter3,benchmarks/run/remove-emit.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/remove-emit.ts,TS2393,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/remove-emit.ts,TS2304,4
top1k-typed-nodeps,eventemitter3,benchmarks/run/remove-emit.ts,TS2351,5
top1k-typed-nodeps,eventemitter3,benchmarks/run/remove-emit.ts,TS2554,1
top1k-typed-nodeps,eventemitter3,benchmarks/run/remove-emit.ts,TS2339,36
top1k-typed-nodeps,eventemitter3,benchmarks/template.ts,TS2339,2
top1k-typed-nodeps,eventemitter3,benchmarks/template.ts,TS2304,2
top1k-typed-nodeps,eventemitter3,index.ts,TS2322,6
top1k-typed-nodeps,eventemitter3,index.ts,TS2304,4
top1k-typed-nodeps,eventemitter3,index.ts,TS4060,4
top1k-typed-nodeps,eventemitter3,index.ts,TS2350,5
top1k-typed-nodeps,eventemitter3,index.ts,TS2300,1
top1k-typed-nodeps,eventemitter3,index.ts,TS2345,4
top1k-typed-nodeps,eventemitter3,index.ts,TS2339,36
top1k-typed-nodeps,events,events.ts,TS2339,42
top1k-typed-nodeps,events,events.ts,TS2769,3
top1k-typed-nodeps,events,events.ts,TS2304,10
top1k-typed-nodeps,events,events.ts,TS4060,6
top1k-typed-nodeps,events,events.ts,TS2314,5
top1k-typed-nodeps,events,events.ts,TS2345,9
top1k-typed-nodeps,events,events.ts,TS2740,1
top1k-typed-nodeps,events,events.ts,TS2322,4
top1k-typed-nodeps,events,events.ts,TS2367,1
top1k-typed-nodeps,events,events.ts,TS4078,1
top1k-typed-nodeps,events,events.ts,TS2365,1
top1k-typed-nodeps,events,events.ts,TS2551,1
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2322,102
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2339,1512
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2345,206
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2314,23
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2304,108
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2769,8
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2365,18
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2350,25
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2355,1
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2351,15
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2740,8
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2554,36
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2358,10
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2678,36
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2367,21
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2538,7
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2403,1
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2551,4
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2349,78
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2359,6
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2739,1
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2362,3
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2363,1
top1k-typed-nodeps,eventsource,example/eventsource-polyfill.ts,TS2300,2
top1k-typed-nodeps,eventsource,example/sse-client.ts,TS2300,1
top1k-typed-nodeps,eventsource,example/sse-client.ts,TS2403,1
top1k-typed-nodeps,eventsource,example/sse-client.ts,TS2740,1
top1k-typed-nodeps,eventsource,example/sse-client.ts,TS2339,1
top1k-typed-nodeps,eventsource,example/sse-server.ts,TS2339,4
top1k-typed-nodeps,eventsource,example/sse-server.ts,TS2314,1
top1k-typed-nodeps,eventsource,example/sse-server.ts,TS2351,1
top1k-typed-nodeps,eventsource,example/sse-server.ts,TS2322,1
top1k-typed-nodeps,eventsource,lib/eventsource-polyfill.ts,TS2300,1
top1k-typed-nodeps,eventsource,lib/eventsource-polyfill.ts,TS2403,1
top1k-typed-nodeps,eventsource,lib/eventsource-polyfill.ts,TS2339,1
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2300,3
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2304,11
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS4060,3
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2339,84
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2554,9
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2345,7
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2314,1
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2740,1
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2540,3
top1k-typed-nodeps,eventsource,lib/eventsource.ts,TS2322,2
top1k-typed-nodeps,exec-sh,example/example.ts,TS2339,1
top1k-typed-nodeps,exec-sh,lib/exec-sh.ts,TS2367,1
top1k-typed-nodeps,exec-sh,lib/exec-sh.ts,TS2322,2
top1k-typed-nodeps,exec-sh,lib/exec-sh.ts,TS2740,1
top1k-typed-nodeps,exec-sh,lib/exec-sh.ts,TS2339,12
top1k-typed-nodeps,exit,Gruntfile.ts,TS2339,5
top1k-typed-nodeps,exit,lib/exit.ts,TS2304,2
top1k-typed-nodeps,exit,lib/exit.ts,TS2345,2
top1k-typed-nodeps,exit,lib/exit.ts,TS2339,3
top1k-typed-nodeps,extend,index.ts,TS2304,1
top1k-typed-nodeps,extend,index.ts,TS2339,5
top1k-typed-nodeps,extend,index.ts,TS2322,2
top1k-typed-nodeps,extend,index.ts,TS2367,1
top1k-typed-nodeps,extend,index.ts,TS2554,1
top1k-typed-nodeps,extsprintf,examples/simple.ts,TS2339,3
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS2740,1
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS2339,12
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS2322,4
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS2345,2
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS2304,1
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS4060,1
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS2554,1
top1k-typed-nodeps,extsprintf,lib/extsprintf.ts,TS2550,3
top1k-typed-nodeps,fast-deep-equal,benchmark/index.ts,TS2339,4
top1k-typed-nodeps,fast-deep-equal,benchmark/index.ts,TS2367,1
top1k-typed-nodeps,fast-deep-equal,build.ts,TS2339,8
top1k-typed-nodeps,fast-json-stable-stringify,benchmark/index.ts,TS2339,4
top1k-typed-nodeps,fast-json-stable-stringify,benchmark/index.ts,TS2367,1
top1k-typed-nodeps,fast-json-stable-stringify,example/key_cmp.ts,TS2339,2
top1k-typed-nodeps,fast-json-stable-stringify,example/value_cmp.ts,TS2339,2
top1k-typed-nodeps,fast-json-stable-stringify,index.ts,TS2339,7
top1k-typed-nodeps,fast-json-stable-stringify,index.ts,TS2322,1
top1k-typed-nodeps,filter-obj,benchmark.ts,TS2307,1
top1k-typed-nodeps,filter-obj,benchmark.ts,TS2769,2
top1k-typed-nodeps,filter-obj,benchmark.ts,TS2322,1
top1k-typed-nodeps,flatted,cjs/index.ts,TS2322,3
top1k-typed-nodeps,flatted,cjs/index.ts,TS2740,1
top1k-typed-nodeps,flatted,cjs/index.ts,TS2358,2
