"System","Dataset","Package","File","Number of anys","Number of any[]","Number of Function","Total annotations"
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/common.ts,3,0,0,12
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/hmac.ts,5,0,0,11
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/ripemd.ts,22,0,0,36
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/sha/1.ts,12,1,0,20
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/sha/224.ts,2,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/sha/256.ts,24,1,0,28
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/sha/384.ts,2,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/sha/512.ts,34,2,0,148
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/sha/common.ts,0,0,0,26
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/sha.ts,5,0,0,5
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash/utils.ts,15,2,0,150
DeepTyper,top1k-typed-with-typed-deps-es6,hash.js,lib/hash.ts,1,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,hoist-non-react-statics,rollup.config.ts,2,0,0,8
DeepTyper,top1k-typed-with-typed-deps-es6,hoist-non-react-statics,src/index.ts,9,0,0,23
DeepTyper,top1k-typed-with-typed-deps-es6,html-encoding-sniffer,lib/html-encoding-sniffer.ts,17,0,0,35
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/dbcs-codec.ts,40,2,0,83
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/dbcs-data.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/index.ts,0,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/internal.ts,14,0,0,35
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/sbcs-codec.ts,11,0,0,18
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/sbcs-data-generated.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/sbcs-data.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/utf16.ts,17,1,0,33
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/utf32.ts,24,1,0,65
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,encodings/utf7.ts,18,1,0,44
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,generation/gen-dbcs.ts,7,0,0,34
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,generation/gen-sbcs.ts,14,0,0,22
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,generation/research/gen-normalization.ts,12,0,0,25
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,generation/research/get-iconv-encodings.ts,14,0,0,22
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,generation/utils.ts,17,1,0,32
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,lib/bom-handling.ts,7,0,0,12
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,lib/index.ts,20,0,0,42
DeepTyper,top1k-typed-with-typed-deps-es6,iconv-lite,lib/streams.ts,20,1,0,26
DeepTyper,top1k-typed-with-typed-deps-es6,is-core-module,index.ts,3,0,0,20
DeepTyper,top1k-typed-with-typed-deps-es6,is-data-descriptor,index.ts,4,0,0,10
DeepTyper,top1k-typed-with-typed-deps-es6,json5,build/es5.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,json5,build/package.ts,0,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,json5,build/unicode.ts,6,0,0,9
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/cli.ts,16,1,0,23
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/index.ts,1,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/parse.ts,29,0,0,65
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/register.ts,1,0,0,2
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/require.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/stringify.ts,15,3,0,47
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/unicode.ts,0,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,json5,lib/util.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,json5,rollup.config.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,jsonfile,index.ts,10,0,0,15
DeepTyper,top1k-typed-with-typed-deps-es6,jsonfile,utils.ts,0,0,0,4
DeepTyper,top1k-typed-with-typed-deps-es6,make-dir,index.ts,16,0,0,26
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,bench/first-match-micromatch.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,bench/first-match-minimatch.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,bench/index.ts,11,0,0,15
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,bench/load-time.ts,2,0,0,2
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,examples/micromatch.braces.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,examples/option-expandRange.ts,0,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,examples/option-ignore.ts,1,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,examples/option-onIgnore.ts,1,0,0,2
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,examples/option-onMatch.ts,1,0,0,2
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,examples/option-onResult.ts,1,0,0,2
DeepTyper,top1k-typed-with-typed-deps-es6,micromatch,index.ts,41,5,0,69
DeepTyper,top1k-typed-with-typed-deps-es6,mime-types,index.ts,14,0,0,24
DeepTyper,top1k-typed-with-typed-deps-es6,minimatch,.github/workflows/package-json-repo.ts,7,0,0,9
DeepTyper,top1k-typed-with-typed-deps-es6,minimatch,benchmark.ts,3,0,0,5
DeepTyper,top1k-typed-with-typed-deps-es6,minimatch,lib/path.ts,0,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,minimatch,minimatch.ts,49,2,0,111
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,.github/workflows/package-json-repo.ts,7,0,0,9
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/baseline.ts,1,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/core-extend-transform.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/core-passthrough.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/extend-minipass-current.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/extend-minipass.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/extend-through2.ts,4,0,0,5
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/minipass-current-async.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/minipass-current.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/minipass-latest.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/push-through.ts,3,0,0,7
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/impls/through2.ts,1,0,0,1
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,bench/index.ts,23,4,0,48
DeepTyper,top1k-typed-with-typed-deps-es6,minipass,index.ts,37,1,0,74
DeepTyper,top1k-typed-with-typed-deps-es6,nopt,.commitlintrc.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,nopt,.eslintrc.ts,1,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,nopt,bin/nopt.ts,6,0,0,8
DeepTyper,top1k-typed-with-typed-deps-es6,nopt,docs/examples/my-program.ts,3,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,nopt,lib/nopt.ts,79,1,0,95
DeepTyper,top1k-typed-with-typed-deps-es6,normalize-package-data,.commitlintrc.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,normalize-package-data,.eslintrc.ts,1,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,normalize-package-data,lib/extract_description.ts,1,0,0,5
DeepTyper,top1k-typed-with-typed-deps-es6,normalize-package-data,lib/fixer.ts,68,1,0,92
DeepTyper,top1k-typed-with-typed-deps-es6,normalize-package-data,lib/make_warning.ts,1,0,0,7
DeepTyper,top1k-typed-with-typed-deps-es6,normalize-package-data,lib/normalize.ts,4,0,0,11
DeepTyper,top1k-typed-with-typed-deps-es6,normalize-package-data,lib/safe_format.ts,2,0,0,2
DeepTyper,top1k-typed-with-typed-deps-es6,on-finished,index.ts,31,0,0,38
DeepTyper,top1k-typed-with-typed-deps-es6,portfinder,lib/portfinder.ts,43,1,0,68
DeepTyper,top1k-typed-with-typed-deps-es6,postcss-modules-values,husky.config.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,postcss-modules-values,lint-staged.config.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,postcss-modules-values,src/index.ts,7,2,0,22
DeepTyper,top1k-typed-with-typed-deps-es6,promise,build.ts,11,0,0,23
DeepTyper,top1k-typed-with-typed-deps-es6,promise,core.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,promise,index.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,promise,polyfill-done.ts,4,0,0,4
DeepTyper,top1k-typed-with-typed-deps-es6,promise,polyfill.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/core.ts,39,0,0,52
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/done.ts,4,0,0,4
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/es6-extensions.ts,28,1,0,44
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/finally.ts,2,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/index.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/node-extensions.ts,13,3,0,25
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/rejection-tracking.ts,8,0,0,24
DeepTyper,top1k-typed-with-typed-deps-es6,promise,src/synchronous.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,pump,index.ts,23,0,0,31
DeepTyper,top1k-typed-with-typed-deps-es6,pumpify,index.ts,8,2,0,15
DeepTyper,top1k-typed-with-typed-deps-es6,readdirp,examples/bench.ts,1,0,0,10
DeepTyper,top1k-typed-with-typed-deps-es6,readdirp,examples/grep.ts,5,1,0,10
DeepTyper,top1k-typed-with-typed-deps-es6,readdirp,examples/list.ts,1,0,0,5
DeepTyper,top1k-typed-with-typed-deps-es6,readdirp,index.ts,26,4,0,50
DeepTyper,top1k-typed-with-typed-deps-es6,rimraf,.github/workflows/package-json-repo.ts,7,0,0,9
DeepTyper,top1k-typed-with-typed-deps-es6,rimraf,bin.ts,8,0,0,17
DeepTyper,top1k-typed-with-typed-deps-es6,rimraf,rimraf.ts,54,0,0,79
DeepTyper,top1k-typed-with-typed-deps-es6,send,index.ts,121,2,0,167
DeepTyper,top1k-typed-with-typed-deps-es6,serialize-javascript,index.ts,18,12,0,48
DeepTyper,top1k-typed-with-typed-deps-es6,serve-static,index.ts,18,0,0,33
DeepTyper,top1k-typed-with-typed-deps-es6,serve-static,scripts/version-history.ts,2,0,0,15
DeepTyper,top1k-typed-with-typed-deps-es6,stream-each,index.ts,7,0,0,15
DeepTyper,top1k-typed-with-typed-deps-es6,strip-indent,index.ts,0,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,through2,through2.ts,26,0,0,27
DeepTyper,top1k-typed-with-typed-deps-es6,tmp,.eslintrc.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,tmp,docs/scripts/linenumber.ts,2,0,0,7
DeepTyper,top1k-typed-with-typed-deps-es6,tmp,docs/scripts/prettify/lang-css.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,tmp,docs/scripts/prettify/prettify.ts,69,1,0,91
DeepTyper,top1k-typed-with-typed-deps-es6,tmp,lib/tmp.ts,75,2,0,120
DeepTyper,top1k-typed-with-typed-deps-es6,type-is,index.ts,16,0,0,23
DeepTyper,top1k-typed-with-typed-deps-es6,url-parse,index.ts,20,0,0,48
DeepTyper,top1k-typed-with-typed-deps-es6,validate-npm-package-license,index.ts,6,0,0,12
DeepTyper,top1k-typed-with-typed-deps-es6,w3c-xmlserializer,lib/attributes.ts,14,0,0,23
DeepTyper,top1k-typed-with-typed-deps-es6,w3c-xmlserializer,lib/constants.ts,2,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,w3c-xmlserializer,lib/serialize.ts,27,0,0,64
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,.eslintrc.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,.prettierrc.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,lib/DirectoryWatcher.ts,45,0,0,70
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,lib/LinkResolver.ts,11,0,0,13
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,lib/getWatcherManager.ts,7,0,0,7
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,lib/reducePlan.ts,10,0,0,16
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,lib/watchEventSource.ts,40,0,0,55
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,lib/watchpack.ts,31,6,0,57
DeepTyper,top1k-typed-with-typed-deps-es6,watchpack,playground/watch-folder.ts,6,1,0,14
DeepTyper,top1k-typed-with-typed-deps-es6,wcwidth,combining.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,wcwidth,index.ts,9,0,0,20
DeepTyper,top1k-typed-with-typed-deps-es6,which,which.ts,19,2,0,42
DeepTyper,top1k-typed-with-typed-deps-es6,write-file-atomic,.commitlintrc.ts,0,0,0,0
DeepTyper,top1k-typed-with-typed-deps-es6,write-file-atomic,.eslintrc.ts,1,0,0,3
DeepTyper,top1k-typed-with-typed-deps-es6,write-file-atomic,lib/index.ts,26,0,0,43
DeepTyper,top1k-untyped-nodeps,@gar_promisify,index.ts,6,0,0,9
DeepTyper,top1k-untyped-nodeps,@humanwhocodes_object-schema,.eslintrc.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,@humanwhocodes_object-schema,src/index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,@humanwhocodes_object-schema,src/merge-strategy.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,@humanwhocodes_object-schema,src/object-schema.ts,8,0,0,13
DeepTyper,top1k-untyped-nodeps,@humanwhocodes_object-schema,src/validation-strategy.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,@sellside_emitter,examples.ts,2,0,0,5
DeepTyper,top1k-untyped-nodeps,@sellside_emitter,index.ts,13,1,0,19
DeepTyper,top1k-untyped-nodeps,acorn-import-assertions,post-build.ts,2,0,0,2
DeepTyper,top1k-untyped-nodeps,acorn-import-assertions,src/index.ts,9,2,0,21
DeepTyper,top1k-untyped-nodeps,aproba,index.ts,26,1,0,52
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/check.ts,10,0,0,12
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/arr-flatten-0.1.0_do-while.ts,0,1,0,1
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/arr-flatten-0.2.0.ts,4,0,0,7
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/arr-flatten-1.0.1.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/compute-flatten.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/do-while-slice.ts,1,1,0,2
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/flatit.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/flatten-array.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/flatten.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/just-flatten-it.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/lib-array-flatten.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/lodash.flattendeep.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/m_flattened.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/code/utils-flatten.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/fixtures/med.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/fixtures/small-med.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/fixtures/small.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/index.ts,2,0,0,2
DeepTyper,top1k-untyped-nodeps,arr-flatten,benchmark/libs.ts,4,0,0,6
DeepTyper,top1k-untyped-nodeps,arr-flatten,index.ts,4,0,0,6
DeepTyper,top1k-untyped-nodeps,assign-symbols,example.ts,1,0,0,6
DeepTyper,top1k-untyped-nodeps,assign-symbols,index.ts,3,0,0,6
DeepTyper,top1k-untyped-nodeps,async-each,index.ts,7,1,0,11
DeepTyper,top1k-untyped-nodeps,async-limiter,example/index.ts,7,1,0,14
DeepTyper,top1k-untyped-nodeps,async-limiter,index.ts,4,0,0,9
DeepTyper,top1k-untyped-nodeps,asynckit,bench.ts,11,1,0,17
DeepTyper,top1k-untyped-nodeps,asynckit,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,asynckit,lib/abort.ts,1,0,0,4
DeepTyper,top1k-untyped-nodeps,asynckit,lib/async.ts,2,0,1,7
DeepTyper,top1k-untyped-nodeps,asynckit,lib/defer.ts,3,0,0,3
DeepTyper,top1k-untyped-nodeps,asynckit,lib/iterate.ts,12,0,0,14
DeepTyper,top1k-untyped-nodeps,asynckit,lib/readable_asynckit.ts,2,0,0,6
DeepTyper,top1k-untyped-nodeps,asynckit,lib/readable_parallel.ts,5,0,0,5
DeepTyper,top1k-untyped-nodeps,asynckit,lib/readable_serial.ts,5,0,0,5
DeepTyper,top1k-untyped-nodeps,asynckit,lib/readable_serial_ordered.ts,6,0,0,6
DeepTyper,top1k-untyped-nodeps,asynckit,lib/state.ts,4,0,0,6
DeepTyper,top1k-untyped-nodeps,asynckit,lib/streamify.ts,23,0,0,27
DeepTyper,top1k-untyped-nodeps,asynckit,lib/terminator.ts,1,0,1,3
DeepTyper,top1k-untyped-nodeps,asynckit,parallel.ts,8,0,0,8
DeepTyper,top1k-untyped-nodeps,asynckit,serial.ts,4,0,0,5
DeepTyper,top1k-untyped-nodeps,asynckit,serialOrdered.ts,12,0,0,16
DeepTyper,top1k-untyped-nodeps,asynckit,stream.ts,1,0,0,1
DeepTyper,top1k-untyped-nodeps,at-least-node,index.ts,4,0,0,4
DeepTyper,top1k-untyped-nodeps,available-typed-arrays,index.ts,1,2,0,4
DeepTyper,top1k-untyped-nodeps,aws-sign2,index.ts,13,1,0,25
DeepTyper,top1k-untyped-nodeps,buffer-equal-constant-time,index.ts,9,0,0,10
DeepTyper,top1k-untyped-nodeps,builtin-status-codes,browser.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,builtin-status-codes,build.ts,2,0,0,3
DeepTyper,top1k-untyped-nodeps,builtin-status-codes,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,cli-width,index.ts,6,0,0,8
DeepTyper,top1k-untyped-nodeps,code-point-at,index.ts,1,0,0,6
DeepTyper,top1k-untyped-nodeps,console-browserify,index.ts,7,3,0,27
DeepTyper,top1k-untyped-nodeps,console-control-strings,index.ts,1,0,0,26
DeepTyper,top1k-untyped-nodeps,copy-descriptor,examples/proto.ts,3,0,0,5
DeepTyper,top1k-untyped-nodeps,copy-descriptor,index.ts,4,0,0,7
DeepTyper,top1k-untyped-nodeps,core-util-is,lib/util.ts,15,0,0,30
DeepTyper,top1k-untyped-nodeps,cyclist,index.ts,11,0,0,12
DeepTyper,top1k-untyped-nodeps,deep-is,example/cmp.ts,1,0,0,1
DeepTyper,top1k-untyped-nodeps,deep-is,index.ts,10,1,0,20
DeepTyper,top1k-untyped-nodeps,delayed-stream,lib/delayed_stream.ts,9,0,0,11
DeepTyper,top1k-untyped-nodeps,domain-browser,source/index.ts,11,0,0,13
DeepTyper,top1k-untyped-nodeps,duplexer,index.ts,7,3,0,28
DeepTyper,top1k-untyped-nodeps,es6-object-assign,auto.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,es6-object-assign,dist/object-assign-auto.min.ts,17,0,0,24
DeepTyper,top1k-untyped-nodeps,es6-object-assign,dist/object-assign-auto.ts,18,0,0,24
DeepTyper,top1k-untyped-nodeps,es6-object-assign,dist/object-assign.min.ts,20,0,0,23
DeepTyper,top1k-untyped-nodeps,es6-object-assign,dist/object-assign.ts,20,0,0,26
DeepTyper,top1k-untyped-nodeps,es6-object-assign,index.ts,4,0,0,9
DeepTyper,top1k-untyped-nodeps,figgy-pudding,index.ts,24,3,0,37
DeepTyper,top1k-untyped-nodeps,for-in,index.ts,4,0,0,4
DeepTyper,top1k-untyped-nodeps,fs-constants,browser.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,fs-constants,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,fs-monkey,demo/fs-1.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,fs-monkey,demo/require-1.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,fs-monkey,demo/require-2.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,fs-monkey,demo/yolo-1.ts,1,0,0,1
DeepTyper,top1k-untyped-nodeps,fs-monkey,src/correctPath.ts,0,0,0,13
DeepTyper,top1k-untyped-nodeps,fs-monkey,src/index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,fs-monkey,src/patchRequire.ts,28,0,0,60
DeepTyper,top1k-untyped-nodeps,fs-monkey,src/util/lists.ts,0,0,0,3
DeepTyper,top1k-untyped-nodeps,fs.realpath,.github/workflows/package-json-repo.ts,7,0,0,9
DeepTyper,top1k-untyped-nodeps,fs.realpath,index.ts,13,0,0,19
DeepTyper,top1k-untyped-nodeps,fs.realpath,old.ts,42,0,0,62
DeepTyper,top1k-untyped-nodeps,growly,example/bakery.ts,4,0,0,5
DeepTyper,top1k-untyped-nodeps,growly,example/simple.ts,1,0,0,1
DeepTyper,top1k-untyped-nodeps,growly,lib/gntp.ts,12,0,0,17
DeepTyper,top1k-untyped-nodeps,growly,lib/growly.ts,15,0,0,18
DeepTyper,top1k-untyped-nodeps,har-schema,lib/index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,has-bigints,index.ts,0,0,0,1
DeepTyper,top1k-untyped-nodeps,has-unicode,index.ts,3,0,0,4
DeepTyper,top1k-untyped-nodeps,infer-owner,index.ts,23,0,0,26
DeepTyper,top1k-untyped-nodeps,is-accessor-descriptor,index.ts,4,0,0,10
DeepTyper,top1k-untyped-nodeps,is-arrayish,index.ts,1,0,0,2
DeepTyper,top1k-untyped-nodeps,is-descriptor,index.ts,6,0,0,15
DeepTyper,top1k-untyped-nodeps,is-extglob,index.ts,2,0,0,4
DeepTyper,top1k-untyped-nodeps,is-map,index.ts,4,0,0,7
DeepTyper,top1k-untyped-nodeps,is-negative-zero,index.ts,0,0,0,1
DeepTyper,top1k-untyped-nodeps,is-potential-custom-element-name,build.ts,2,0,0,6
DeepTyper,top1k-untyped-nodeps,is-potential-custom-element-name,index.ts,0,0,0,2
DeepTyper,top1k-untyped-nodeps,is-primitive,bench.ts,24,0,0,36
DeepTyper,top1k-untyped-nodeps,is-primitive,index.ts,1,0,0,2
DeepTyper,top1k-untyped-nodeps,is-set,index.ts,4,0,0,7
DeepTyper,top1k-untyped-nodeps,is-weakmap,index.ts,4,0,0,7
DeepTyper,top1k-untyped-nodeps,json-parse-even-better-errors,index.ts,9,0,0,28
DeepTyper,top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/key_cmp.ts,4,0,0,5
DeepTyper,top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/nested.ts,2,0,0,2
DeepTyper,top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/str.ts,2,0,0,2
DeepTyper,top1k-untyped-nodeps,json-stable-stringify-without-jsonify,example/value_cmp.ts,4,0,0,5
DeepTyper,top1k-untyped-nodeps,json-stable-stringify-without-jsonify,index.ts,18,6,0,35
DeepTyper,top1k-untyped-nodeps,map-cache,index.ts,5,0,0,12
DeepTyper,top1k-untyped-nodeps,mdn-data,api/index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,mdn-data,css/index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,mdn-data,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,mdn-data,l10n/index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,minimalistic-crypto-utils,lib/utils.ts,6,2,0,16
DeepTyper,top1k-untyped-nodeps,mixin-deep,index.ts,5,0,0,10
DeepTyper,top1k-untyped-nodeps,nan,examples/async_pi_estimate/addon.ts,5,0,0,16
DeepTyper,top1k-untyped-nodeps,nan,include_dirs.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,nan,tools/1to2.ts,10,0,0,15
DeepTyper,top1k-untyped-nodeps,node-domexception,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,node-modules-regexp,build-string.ts,3,0,0,6
DeepTyper,top1k-untyped-nodeps,node-modules-regexp,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,node-modules-regexp,string.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,normalize-range,index.ts,4,0,1,34
DeepTyper,top1k-untyped-nodeps,oauth-sign,index.ts,27,1,0,63
DeepTyper,top1k-untyped-nodeps,os-browserify,browser.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,os-browserify,main.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,p-finally,index.ts,1,0,0,1
DeepTyper,top1k-untyped-nodeps,path-dirname,index.ts,4,0,0,20
DeepTyper,top1k-untyped-nodeps,pop-iterate,array-iterator.ts,3,0,0,7
DeepTyper,top1k-untyped-nodeps,pop-iterate,iteration.ts,2,0,0,5
DeepTyper,top1k-untyped-nodeps,pop-iterate,object-iterator.ts,5,0,0,9
DeepTyper,top1k-untyped-nodeps,pop-iterate,pop-iterate.ts,4,0,0,7
DeepTyper,top1k-untyped-nodeps,posix-character-classes,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,process,browser.ts,15,3,0,26
DeepTyper,top1k-untyped-nodeps,process,index.ts,0,0,0,0
DeepTyper,top1k-untyped-nodeps,process-nextick-args,index.ts,6,0,0,11
DeepTyper,top1k-untyped-nodeps,prr,prr.ts,15,0,0,19
